v1	Id(Mab)
1.337000000000016e-001	3.438476e-010
1.338000000000016e-001	3.447797e-010
1.339000000000016e-001	3.457144e-010
1.340000000000016e-001	3.466516e-010
1.341000000000016e-001	3.475913e-010
1.342000000000015e-001	3.485336e-010
1.343000000000015e-001	3.494784e-010
1.344000000000015e-001	3.504257e-010
1.345000000000015e-001	3.513756e-010
1.346000000000015e-001	3.523280e-010
1.347000000000015e-001	3.532830e-010
1.348000000000015e-001	3.542406e-010
1.349000000000015e-001	3.552007e-010
1.350000000000015e-001	3.561635e-010
1.351000000000014e-001	3.571288e-010
1.352000000000014e-001	3.580967e-010
1.353000000000014e-001	3.590673e-010
1.354000000000014e-001	3.600404e-010
1.355000000000014e-001	3.610162e-010
1.356000000000014e-001	3.619946e-010
1.357000000000014e-001	3.629756e-010
1.358000000000014e-001	3.639593e-010
1.359000000000014e-001	3.649456e-010
1.360000000000013e-001	3.659346e-010
1.361000000000013e-001	3.669262e-010
1.362000000000013e-001	3.679205e-010
1.363000000000013e-001	3.689175e-010
1.364000000000013e-001	3.699172e-010
1.365000000000013e-001	3.709195e-010
1.366000000000013e-001	3.719246e-010
1.367000000000013e-001	3.729324e-010
1.368000000000013e-001	3.739428e-010
1.369000000000012e-001	3.749560e-010
1.370000000000012e-001	3.759719e-010
1.371000000000012e-001	3.769906e-010
1.372000000000012e-001	3.780120e-010
1.373000000000012e-001	3.790361e-010
1.374000000000012e-001	3.800630e-010
1.375000000000012e-001	3.810927e-010
1.376000000000012e-001	3.821251e-010
1.377000000000012e-001	3.831603e-010
1.378000000000011e-001	3.841983e-010
1.379000000000011e-001	3.852391e-010
1.380000000000011e-001	3.862827e-010
1.381000000000011e-001	3.873291e-010
1.382000000000011e-001	3.883783e-010
1.383000000000011e-001	3.894303e-010
1.384000000000011e-001	3.904852e-010
1.385000000000011e-001	3.915429e-010
1.386000000000011e-001	3.926034e-010
1.387000000000010e-001	3.936668e-010
1.388000000000010e-001	3.947331e-010
1.389000000000010e-001	3.958022e-010
1.390000000000010e-001	3.968741e-010
1.391000000000010e-001	3.979490e-010
1.392000000000010e-001	3.990268e-010
1.393000000000010e-001	4.001075e-010
1.394000000000010e-001	4.011910e-010
1.395000000000010e-001	4.022775e-010
1.396000000000010e-001	4.033669e-010
1.397000000000009e-001	4.044593e-010
1.398000000000009e-001	4.055545e-010
1.399000000000009e-001	4.066527e-010
1.400000000000009e-001	4.077539e-010
1.401000000000009e-001	4.088580e-010
1.402000000000009e-001	4.099651e-010
1.403000000000009e-001	4.110752e-010
1.404000000000009e-001	4.121883e-010
1.405000000000009e-001	4.133043e-010
1.406000000000008e-001	4.144234e-010
1.407000000000008e-001	4.155454e-010
1.408000000000008e-001	4.166705e-010
1.409000000000008e-001	4.177986e-010
1.410000000000008e-001	4.189297e-010
1.411000000000008e-001	4.200638e-010
1.412000000000008e-001	4.212011e-010
1.413000000000008e-001	4.223413e-010
1.414000000000008e-001	4.234847e-010
1.415000000000007e-001	4.246311e-010
1.416000000000007e-001	4.257805e-010
1.417000000000007e-001	4.269331e-010
1.418000000000007e-001	4.280888e-010
1.419000000000007e-001	4.292476e-010
1.420000000000007e-001	4.304095e-010
1.421000000000007e-001	4.315744e-010
1.422000000000007e-001	4.327426e-010
1.423000000000007e-001	4.339138e-010
1.424000000000006e-001	4.350883e-010
1.425000000000006e-001	4.362659e-010
1.426000000000006e-001	4.374466e-010
1.427000000000006e-001	4.386305e-010
1.428000000000006e-001	4.398176e-010
1.429000000000006e-001	4.410078e-010
1.430000000000006e-001	4.422013e-010
1.431000000000006e-001	4.433980e-010
1.432000000000006e-001	4.445979e-010
1.433000000000005e-001	4.458010e-010
1.434000000000005e-001	4.470073e-010
1.435000000000005e-001	4.482169e-010
1.436000000000005e-001	4.494297e-010
1.437000000000005e-001	4.506458e-010
1.438000000000005e-001	4.518652e-010
1.439000000000005e-001	4.530878e-010
1.440000000000005e-001	4.543137e-010
1.441000000000005e-001	4.555429e-010
1.442000000000004e-001	4.567754e-010
1.443000000000004e-001	4.580112e-010
1.444000000000004e-001	4.592503e-010
1.445000000000004e-001	4.604928e-010
1.446000000000004e-001	4.617385e-010
1.447000000000004e-001	4.629876e-010
1.448000000000004e-001	4.642401e-010
1.449000000000004e-001	4.654959e-010
1.450000000000004e-001	4.667551e-010
1.451000000000003e-001	4.680177e-010
1.452000000000003e-001	4.692837e-010
1.453000000000003e-001	4.705531e-010
1.454000000000003e-001	4.718259e-010
1.455000000000003e-001	4.731021e-010
1.456000000000003e-001	4.743816e-010
1.457000000000003e-001	4.756647e-010
1.458000000000003e-001	4.769512e-010
1.459000000000003e-001	4.782411e-010
1.460000000000002e-001	4.795345e-010
1.461000000000002e-001	4.808314e-010
1.462000000000002e-001	4.821317e-010
1.463000000000002e-001	4.834356e-010
1.464000000000002e-001	4.847429e-010
1.465000000000002e-001	4.860537e-010
1.466000000000002e-001	4.873681e-010
1.467000000000002e-001	4.886859e-010
1.468000000000002e-001	4.900074e-010
1.469000000000001e-001	4.913323e-010
1.470000000000001e-001	4.926608e-010
1.471000000000001e-001	4.939929e-010
1.472000000000001e-001	4.953285e-010
1.473000000000001e-001	4.966678e-010
1.474000000000001e-001	4.980106e-010
1.475000000000001e-001	4.993569e-010
1.476000000000001e-001	5.007070e-010
1.477000000000001e-001	5.020606e-010
1.478000000000000e-001	5.034179e-010
1.479000000000000e-001	5.047788e-010
1.480000000000000e-001	5.061433e-010
1.481000000000000e-001	5.075115e-010
1.482000000000000e-001	5.088834e-010
1.483000000000000e-001	5.102590e-010
1.484000000000000e-001	5.116382e-010
1.485000000000000e-001	5.130212e-010
1.486000000000000e-001	5.144078e-010
1.486999999999999e-001	5.157982e-010
1.487999999999999e-001	5.171922e-010
1.488999999999999e-001	5.185901e-010
1.489999999999999e-001	5.199916e-010
1.490999999999999e-001	5.213969e-010
1.491999999999999e-001	5.228060e-010
1.492999999999999e-001	5.242189e-010
1.493999999999999e-001	5.256355e-010
1.494999999999999e-001	5.270560e-010
1.495999999999998e-001	5.284802e-010
1.496999999999998e-001	5.299083e-010
1.497999999999998e-001	5.313401e-010
1.498999999999998e-001	5.327759e-010
1.499999999999998e-001	5.342154e-010
1.500999999999998e-001	5.356589e-010
1.501999999999998e-001	5.371061e-010
1.502999999999998e-001	5.385573e-010
1.503999999999998e-001	5.400124e-010
1.504999999999998e-001	5.414713e-010
1.505999999999997e-001	5.429341e-010
1.506999999999997e-001	5.444009e-010
1.507999999999997e-001	5.458716e-010
1.508999999999997e-001	5.473462e-010
1.509999999999997e-001	5.488248e-010
1.510999999999997e-001	5.503074e-010
1.511999999999997e-001	5.517939e-010
1.512999999999997e-001	5.532844e-010
1.513999999999997e-001	5.547788e-010
1.514999999999996e-001	5.562773e-010
1.515999999999996e-001	5.577798e-010
1.516999999999996e-001	5.592863e-010
1.517999999999996e-001	5.607969e-010
1.518999999999996e-001	5.623114e-010
1.519999999999996e-001	5.638300e-010
1.520999999999996e-001	5.653528e-010
1.521999999999996e-001	5.668795e-010
1.522999999999996e-001	5.684104e-010
1.523999999999995e-001	5.699454e-010
1.524999999999995e-001	5.714844e-010
1.525999999999995e-001	5.730276e-010
1.526999999999995e-001	5.745749e-010
1.527999999999995e-001	5.761264e-010
1.528999999999995e-001	5.776820e-010
1.529999999999995e-001	5.792417e-010
1.530999999999995e-001	5.808056e-010
1.531999999999995e-001	5.823738e-010
1.532999999999994e-001	5.839461e-010
1.533999999999994e-001	5.855226e-010
1.534999999999994e-001	5.871033e-010
1.535999999999994e-001	5.886883e-010
1.536999999999994e-001	5.902774e-010
1.537999999999994e-001	5.918709e-010
1.538999999999994e-001	5.934686e-010
1.539999999999994e-001	5.950706e-010
1.540999999999994e-001	5.966769e-010
1.541999999999993e-001	5.982874e-010
1.542999999999993e-001	5.999023e-010
1.543999999999993e-001	6.015215e-010
1.544999999999993e-001	6.031450e-010
1.545999999999993e-001	6.047728e-010
1.546999999999993e-001	6.064050e-010
1.547999999999993e-001	6.080416e-010
1.548999999999993e-001	6.096825e-010
1.549999999999993e-001	6.113279e-010
1.550999999999992e-001	6.129776e-010
1.551999999999992e-001	6.146317e-010
1.552999999999992e-001	6.162903e-010
1.553999999999992e-001	6.179533e-010
1.554999999999992e-001	6.196207e-010
1.555999999999992e-001	6.212926e-010
1.556999999999992e-001	6.229690e-010
1.557999999999992e-001	6.246498e-010
1.558999999999992e-001	6.263351e-010
1.559999999999991e-001	6.280249e-010
1.560999999999991e-001	6.297193e-010
1.561999999999991e-001	6.314181e-010
1.562999999999991e-001	6.331216e-010
1.563999999999991e-001	6.348295e-010
1.564999999999991e-001	6.365420e-010
1.565999999999991e-001	6.382591e-010
1.566999999999991e-001	6.399808e-010
1.567999999999991e-001	6.417071e-010
1.568999999999990e-001	6.434380e-010
1.569999999999990e-001	6.451735e-010
1.570999999999990e-001	6.469136e-010
1.571999999999990e-001	6.486584e-010
1.572999999999990e-001	6.504079e-010
1.573999999999990e-001	6.521620e-010
1.574999999999990e-001	6.539208e-010
1.575999999999990e-001	6.556843e-010
1.576999999999990e-001	6.574525e-010
1.577999999999989e-001	6.592255e-010
1.578999999999989e-001	6.610031e-010
1.579999999999989e-001	6.627855e-010
1.580999999999989e-001	6.645727e-010
1.581999999999989e-001	6.663646e-010
1.582999999999989e-001	6.681614e-010
1.583999999999989e-001	6.699629e-010
1.584999999999989e-001	6.717692e-010
1.585999999999989e-001	6.735804e-010
1.586999999999988e-001	6.753963e-010
1.587999999999988e-001	6.772172e-010
1.588999999999988e-001	6.790428e-010
1.589999999999988e-001	6.808734e-010
1.590999999999988e-001	6.827088e-010
1.591999999999988e-001	6.845492e-010
1.592999999999988e-001	6.863944e-010
1.593999999999988e-001	6.882446e-010
1.594999999999988e-001	6.900997e-010
1.595999999999987e-001	6.919598e-010
1.596999999999987e-001	6.938248e-010
1.597999999999987e-001	6.956948e-010
1.598999999999987e-001	6.975698e-010
1.599999999999987e-001	6.994497e-010
1.600999999999987e-001	7.013347e-010
1.601999999999987e-001	7.032248e-010
1.602999999999987e-001	7.051198e-010
1.603999999999987e-001	7.070199e-010
1.604999999999986e-001	7.089251e-010
1.605999999999986e-001	7.108354e-010
1.606999999999986e-001	7.127507e-010
1.607999999999986e-001	7.146712e-010
1.608999999999986e-001	7.165968e-010
1.609999999999986e-001	7.185275e-010
1.610999999999986e-001	7.204634e-010
1.611999999999986e-001	7.224044e-010
1.612999999999986e-001	7.243506e-010
1.613999999999985e-001	7.263020e-010
1.614999999999985e-001	7.282586e-010
1.615999999999985e-001	7.302204e-010
1.616999999999985e-001	7.321874e-010
1.617999999999985e-001	7.341597e-010
1.618999999999985e-001	7.361372e-010
1.619999999999985e-001	7.381200e-010
1.620999999999985e-001	7.401081e-010
1.621999999999985e-001	7.421015e-010
1.622999999999985e-001	7.441002e-010
1.623999999999984e-001	7.461042e-010
1.624999999999984e-001	7.481136e-010
1.625999999999984e-001	7.501283e-010
1.626999999999984e-001	7.521483e-010
1.627999999999984e-001	7.541738e-010
1.628999999999984e-001	7.562047e-010
1.629999999999984e-001	7.582409e-010
1.630999999999984e-001	7.602826e-010
1.631999999999984e-001	7.623298e-010
1.632999999999983e-001	7.643823e-010
1.633999999999983e-001	7.664404e-010
1.634999999999983e-001	7.685039e-010
1.635999999999983e-001	7.705729e-010
1.636999999999983e-001	7.726474e-010
1.637999999999983e-001	7.747275e-010
1.638999999999983e-001	7.768131e-010
1.639999999999983e-001	7.789042e-010
1.640999999999983e-001	7.810009e-010
1.641999999999982e-001	7.831032e-010
1.642999999999982e-001	7.852111e-010
1.643999999999982e-001	7.873246e-010
1.644999999999982e-001	7.894437e-010
1.645999999999982e-001	7.915685e-010
1.646999999999982e-001	7.936989e-010
1.647999999999982e-001	7.958350e-010
1.648999999999982e-001	7.979768e-010
1.649999999999982e-001	8.001243e-010
1.650999999999981e-001	8.022775e-010
1.651999999999981e-001	8.044364e-010
1.652999999999981e-001	8.066011e-010
1.653999999999981e-001	8.087715e-010
1.654999999999981e-001	8.109477e-010
1.655999999999981e-001	8.131297e-010
1.656999999999981e-001	8.153175e-010
1.657999999999981e-001	8.175111e-010
1.658999999999981e-001	8.197105e-010
1.659999999999980e-001	8.219158e-010
1.660999999999980e-001	8.241270e-010
1.661999999999980e-001	8.263440e-010
1.662999999999980e-001	8.285670e-010
1.663999999999980e-001	8.307959e-010
1.664999999999980e-001	8.330306e-010
1.665999999999980e-001	8.352714e-010
1.666999999999980e-001	8.375181e-010
1.667999999999980e-001	8.397707e-010
1.668999999999979e-001	8.420293e-010
1.669999999999979e-001	8.442940e-010
1.670999999999979e-001	8.465647e-010
1.671999999999979e-001	8.488414e-010
1.672999999999979e-001	8.511242e-010
1.673999999999979e-001	8.534130e-010
1.674999999999979e-001	8.557079e-010
1.675999999999979e-001	8.580089e-010
1.676999999999979e-001	8.603160e-010
1.677999999999978e-001	8.626293e-010
1.678999999999978e-001	8.649487e-010
1.679999999999978e-001	8.672743e-010
1.680999999999978e-001	8.696061e-010
1.681999999999978e-001	8.719440e-010
1.682999999999978e-001	8.742881e-010
1.683999999999978e-001	8.766385e-010
1.684999999999978e-001	8.789952e-010
1.685999999999978e-001	8.813581e-010
1.686999999999977e-001	8.837273e-010
1.687999999999977e-001	8.861027e-010
1.688999999999977e-001	8.884845e-010
1.689999999999977e-001	8.908726e-010
1.690999999999977e-001	8.932671e-010
1.691999999999977e-001	8.956679e-010
1.692999999999977e-001	8.980751e-010
1.693999999999977e-001	9.004886e-010
1.694999999999977e-001	9.029086e-010
1.695999999999976e-001	9.053350e-010
1.696999999999976e-001	9.077679e-010
1.697999999999976e-001	9.102072e-010
1.698999999999976e-001	9.126530e-010
1.699999999999976e-001	9.151053e-010
1.700999999999976e-001	9.175640e-010
1.701999999999976e-001	9.200294e-010
1.702999999999976e-001	9.225012e-010
1.703999999999976e-001	9.249796e-010
1.704999999999975e-001	9.274647e-010
1.705999999999975e-001	9.299563e-010
1.706999999999975e-001	9.324544e-010
1.707999999999975e-001	9.349593e-010
1.708999999999975e-001	9.374708e-010
1.709999999999975e-001	9.399890e-010
1.710999999999975e-001	9.425138e-010
1.711999999999975e-001	9.450454e-010
1.712999999999975e-001	9.475836e-010
1.713999999999974e-001	9.501286e-010
1.714999999999974e-001	9.526804e-010
1.715999999999974e-001	9.552389e-010
1.716999999999974e-001	9.578042e-010
1.717999999999974e-001	9.603762e-010
1.718999999999974e-001	9.629552e-010
1.719999999999974e-001	9.655410e-010
1.720999999999974e-001	9.681336e-010
1.721999999999974e-001	9.707330e-010
1.722999999999973e-001	9.733394e-010
1.723999999999973e-001	9.759528e-010
1.724999999999973e-001	9.785730e-010
1.725999999999973e-001	9.812001e-010
1.726999999999973e-001	9.838343e-010
1.727999999999973e-001	9.864755e-010
1.728999999999973e-001	9.891236e-010
1.729999999999973e-001	9.917787e-010
1.730999999999973e-001	9.944409e-010
1.731999999999973e-001	9.971102e-010
1.732999999999972e-001	9.997865e-010
1.733999999999972e-001	1.002470e-009
1.734999999999972e-001	1.005160e-009
1.735999999999972e-001	1.007858e-009
1.736999999999972e-001	1.010563e-009
1.737999999999972e-001	1.013275e-009
1.738999999999972e-001	1.015994e-009
1.739999999999972e-001	1.018720e-009
1.740999999999972e-001	1.021454e-009
1.741999999999971e-001	1.024195e-009
1.742999999999971e-001	1.026943e-009
1.743999999999971e-001	1.029698e-009
1.744999999999971e-001	1.032461e-009
1.745999999999971e-001	1.035231e-009
1.746999999999971e-001	1.038008e-009
1.747999999999971e-001	1.040793e-009
1.748999999999971e-001	1.043585e-009
1.749999999999971e-001	1.046384e-009
1.750999999999970e-001	1.049191e-009
1.751999999999970e-001	1.052006e-009
1.752999999999970e-001	1.054827e-009
1.753999999999970e-001	1.057657e-009
1.754999999999970e-001	1.060493e-009
1.755999999999970e-001	1.063338e-009
1.756999999999970e-001	1.066189e-009
1.757999999999970e-001	1.069049e-009
1.758999999999970e-001	1.071915e-009
1.759999999999969e-001	1.074790e-009
1.760999999999969e-001	1.077672e-009
1.761999999999969e-001	1.080562e-009
1.762999999999969e-001	1.083459e-009
1.763999999999969e-001	1.086364e-009
1.764999999999969e-001	1.089277e-009
1.765999999999969e-001	1.092197e-009
1.766999999999969e-001	1.095125e-009
1.767999999999969e-001	1.098061e-009
1.768999999999968e-001	1.101005e-009
1.769999999999968e-001	1.103956e-009
1.770999999999968e-001	1.106916e-009
1.771999999999968e-001	1.109883e-009
1.772999999999968e-001	1.112857e-009
1.773999999999968e-001	1.115840e-009
1.774999999999968e-001	1.118831e-009
1.775999999999968e-001	1.121830e-009
1.776999999999968e-001	1.124836e-009
1.777999999999967e-001	1.127851e-009
1.778999999999967e-001	1.130873e-009
1.779999999999967e-001	1.133903e-009
1.780999999999967e-001	1.136942e-009
1.781999999999967e-001	1.139988e-009
1.782999999999967e-001	1.143043e-009
1.783999999999967e-001	1.146106e-009
1.784999999999967e-001	1.149176e-009
1.785999999999967e-001	1.152255e-009
1.786999999999966e-001	1.155342e-009
1.787999999999966e-001	1.158437e-009
1.788999999999966e-001	1.161540e-009
1.789999999999966e-001	1.164652e-009
1.790999999999966e-001	1.167772e-009
1.791999999999966e-001	1.170900e-009
1.792999999999966e-001	1.174036e-009
1.793999999999966e-001	1.177180e-009
1.794999999999966e-001	1.180333e-009
1.795999999999965e-001	1.183494e-009
1.796999999999965e-001	1.186664e-009
1.797999999999965e-001	1.189842e-009
1.798999999999965e-001	1.193028e-009
1.799999999999965e-001	1.196223e-009
1.800999999999965e-001	1.199426e-009
1.801999999999965e-001	1.202638e-009
1.802999999999965e-001	1.205858e-009
1.803999999999965e-001	1.209086e-009
1.804999999999964e-001	1.212323e-009
1.805999999999964e-001	1.215569e-009
1.806999999999964e-001	1.218823e-009
1.807999999999964e-001	1.222086e-009
1.808999999999964e-001	1.225357e-009
1.809999999999964e-001	1.228637e-009
1.810999999999964e-001	1.231926e-009
1.811999999999964e-001	1.235224e-009
1.812999999999964e-001	1.238530e-009
1.813999999999963e-001	1.241845e-009
1.814999999999963e-001	1.245168e-009
1.815999999999963e-001	1.248500e-009
1.816999999999963e-001	1.251842e-009
1.817999999999963e-001	1.255192e-009
1.818999999999963e-001	1.258550e-009
1.819999999999963e-001	1.261918e-009
1.820999999999963e-001	1.265295e-009
1.821999999999963e-001	1.268680e-009
1.822999999999962e-001	1.272074e-009
1.823999999999962e-001	1.275478e-009
1.824999999999962e-001	1.278890e-009
1.825999999999962e-001	1.282311e-009
1.826999999999962e-001	1.285742e-009
1.827999999999962e-001	1.289181e-009
1.828999999999962e-001	1.292630e-009
1.829999999999962e-001	1.296087e-009
1.830999999999962e-001	1.299554e-009
1.831999999999961e-001	1.303030e-009
1.832999999999961e-001	1.306515e-009
1.833999999999961e-001	1.310009e-009
1.834999999999961e-001	1.313512e-009
1.835999999999961e-001	1.317025e-009
1.836999999999961e-001	1.320547e-009
1.837999999999961e-001	1.324078e-009
1.838999999999961e-001	1.327618e-009
1.839999999999961e-001	1.331168e-009
1.840999999999960e-001	1.334727e-009
1.841999999999960e-001	1.338296e-009
1.842999999999960e-001	1.341874e-009
1.843999999999960e-001	1.345461e-009
1.844999999999960e-001	1.349058e-009
1.845999999999960e-001	1.352664e-009
1.846999999999960e-001	1.356280e-009
1.847999999999960e-001	1.359906e-009
1.848999999999960e-001	1.363540e-009
1.849999999999960e-001	1.367185e-009
1.850999999999959e-001	1.370839e-009
1.851999999999959e-001	1.374503e-009
1.852999999999959e-001	1.378176e-009
1.853999999999959e-001	1.381859e-009
1.854999999999959e-001	1.385552e-009
1.855999999999959e-001	1.389254e-009
1.856999999999959e-001	1.392966e-009
1.857999999999959e-001	1.396688e-009
1.858999999999959e-001	1.400420e-009
1.859999999999958e-001	1.404161e-009
1.860999999999958e-001	1.407913e-009
1.861999999999958e-001	1.411674e-009
1.862999999999958e-001	1.415445e-009
1.863999999999958e-001	1.419226e-009
1.864999999999958e-001	1.423017e-009
1.865999999999958e-001	1.426819e-009
1.866999999999958e-001	1.430630e-009
1.867999999999958e-001	1.434451e-009
1.868999999999957e-001	1.438282e-009
1.869999999999957e-001	1.442123e-009
1.870999999999957e-001	1.445974e-009
1.871999999999957e-001	1.449836e-009
1.872999999999957e-001	1.453707e-009
1.873999999999957e-001	1.457589e-009
1.874999999999957e-001	1.461481e-009
1.875999999999957e-001	1.465383e-009
1.876999999999957e-001	1.469296e-009
1.877999999999956e-001	1.473219e-009
1.878999999999956e-001	1.477152e-009
1.879999999999956e-001	1.481095e-009
1.880999999999956e-001	1.485049e-009
1.881999999999956e-001	1.489013e-009
1.882999999999956e-001	1.492988e-009
1.883999999999956e-001	1.496973e-009
1.884999999999956e-001	1.500969e-009
1.885999999999956e-001	1.504975e-009
1.886999999999955e-001	1.508991e-009
1.887999999999955e-001	1.513019e-009
1.888999999999955e-001	1.517056e-009
1.889999999999955e-001	1.521105e-009
1.890999999999955e-001	1.525164e-009
1.891999999999955e-001	1.529233e-009
1.892999999999955e-001	1.533314e-009
1.893999999999955e-001	1.537405e-009
1.894999999999955e-001	1.541507e-009
1.895999999999954e-001	1.545619e-009
1.896999999999954e-001	1.549743e-009
1.897999999999954e-001	1.553877e-009
1.898999999999954e-001	1.558022e-009
1.899999999999954e-001	1.562178e-009
1.900999999999954e-001	1.566345e-009
1.901999999999954e-001	1.570523e-009
1.902999999999954e-001	1.574712e-009
1.903999999999954e-001	1.578911e-009
1.904999999999953e-001	1.583122e-009
1.905999999999953e-001	1.587344e-009
1.906999999999953e-001	1.591577e-009
1.907999999999953e-001	1.595821e-009
1.908999999999953e-001	1.600077e-009
1.909999999999953e-001	1.604343e-009
1.910999999999953e-001	1.608621e-009
1.911999999999953e-001	1.612909e-009
1.912999999999953e-001	1.617210e-009
1.913999999999952e-001	1.621521e-009
1.914999999999952e-001	1.625844e-009
1.915999999999952e-001	1.630178e-009
1.916999999999952e-001	1.634523e-009
1.917999999999952e-001	1.638880e-009
1.918999999999952e-001	1.643248e-009
1.919999999999952e-001	1.647628e-009
1.920999999999952e-001	1.652019e-009
1.921999999999952e-001	1.656422e-009
1.922999999999951e-001	1.660836e-009
1.923999999999951e-001	1.665262e-009
1.924999999999951e-001	1.669699e-009
1.925999999999951e-001	1.674148e-009
1.926999999999951e-001	1.678609e-009
1.927999999999951e-001	1.683082e-009
1.928999999999951e-001	1.687566e-009
1.929999999999951e-001	1.692062e-009
1.930999999999951e-001	1.696570e-009
1.931999999999950e-001	1.701089e-009
1.932999999999950e-001	1.705621e-009
1.933999999999950e-001	1.710164e-009
1.934999999999950e-001	1.714719e-009
1.935999999999950e-001	1.719286e-009
1.936999999999950e-001	1.723865e-009
1.937999999999950e-001	1.728456e-009
1.938999999999950e-001	1.733059e-009
1.939999999999950e-001	1.737675e-009
1.940999999999949e-001	1.742302e-009
1.941999999999949e-001	1.746941e-009
1.942999999999949e-001	1.751593e-009
1.943999999999949e-001	1.756256e-009
1.944999999999949e-001	1.760932e-009
1.945999999999949e-001	1.765621e-009
1.946999999999949e-001	1.770321e-009
1.947999999999949e-001	1.775034e-009
1.948999999999949e-001	1.779759e-009
1.949999999999948e-001	1.784497e-009
1.950999999999948e-001	1.789247e-009
1.951999999999948e-001	1.794009e-009
1.952999999999948e-001	1.798784e-009
1.953999999999948e-001	1.803571e-009
1.954999999999948e-001	1.808371e-009
1.955999999999948e-001	1.813183e-009
1.956999999999948e-001	1.818008e-009
1.957999999999948e-001	1.822846e-009
1.958999999999948e-001	1.827696e-009
1.959999999999947e-001	1.832559e-009
1.960999999999947e-001	1.837435e-009
1.961999999999947e-001	1.842323e-009
1.962999999999947e-001	1.847225e-009
1.963999999999947e-001	1.852139e-009
1.964999999999947e-001	1.857066e-009
1.965999999999947e-001	1.862006e-009
1.966999999999947e-001	1.866958e-009
1.967999999999947e-001	1.871924e-009
1.968999999999946e-001	1.876903e-009
1.969999999999946e-001	1.881895e-009
1.970999999999946e-001	1.886899e-009
1.971999999999946e-001	1.891917e-009
1.972999999999946e-001	1.896948e-009
1.973999999999946e-001	1.901992e-009
1.974999999999946e-001	1.907050e-009
1.975999999999946e-001	1.912120e-009
1.976999999999946e-001	1.917204e-009
1.977999999999945e-001	1.922301e-009
1.978999999999945e-001	1.927412e-009
1.979999999999945e-001	1.932535e-009
1.980999999999945e-001	1.937673e-009
1.981999999999945e-001	1.942823e-009
1.982999999999945e-001	1.947987e-009
1.983999999999945e-001	1.953165e-009
1.984999999999945e-001	1.958356e-009
1.985999999999945e-001	1.963561e-009
1.986999999999944e-001	1.968779e-009
1.987999999999944e-001	1.974011e-009
1.988999999999944e-001	1.979257e-009
1.989999999999944e-001	1.984516e-009
1.990999999999944e-001	1.989789e-009
1.991999999999944e-001	1.995075e-009
1.992999999999944e-001	2.000376e-009
1.993999999999944e-001	2.005691e-009
1.994999999999944e-001	2.011019e-009
1.995999999999943e-001	2.016361e-009
1.996999999999943e-001	2.021717e-009
1.997999999999943e-001	2.027087e-009
1.998999999999943e-001	2.032472e-009
1.999999999999943e-001	2.037870e-009
2.000999999999943e-001	2.043282e-009
2.001999999999943e-001	2.048709e-009
2.002999999999943e-001	2.054149e-009
2.003999999999943e-001	2.059604e-009
2.004999999999942e-001	2.065073e-009
2.005999999999942e-001	2.070556e-009
2.006999999999942e-001	2.076054e-009
2.007999999999942e-001	2.081566e-009
2.008999999999942e-001	2.087092e-009
2.009999999999942e-001	2.092633e-009
2.010999999999942e-001	2.098188e-009
2.011999999999942e-001	2.103758e-009
2.012999999999942e-001	2.109342e-009
2.013999999999941e-001	2.114941e-009
2.014999999999941e-001	2.120554e-009
2.015999999999941e-001	2.126182e-009
2.016999999999941e-001	2.131825e-009
2.017999999999941e-001	2.137483e-009
2.018999999999941e-001	2.143155e-009
2.019999999999941e-001	2.148842e-009
2.020999999999941e-001	2.154543e-009
2.021999999999941e-001	2.160260e-009
2.022999999999940e-001	2.165992e-009
2.023999999999940e-001	2.171738e-009
2.024999999999940e-001	2.177500e-009
2.025999999999940e-001	2.183276e-009
2.026999999999940e-001	2.189068e-009
2.027999999999940e-001	2.194875e-009
2.028999999999940e-001	2.200696e-009
2.029999999999940e-001	2.206533e-009
2.030999999999940e-001	2.212385e-009
2.031999999999939e-001	2.218253e-009
2.032999999999939e-001	2.224135e-009
2.033999999999939e-001	2.230033e-009
2.034999999999939e-001	2.235947e-009
2.035999999999939e-001	2.241876e-009
2.036999999999939e-001	2.247820e-009
2.037999999999939e-001	2.253779e-009
2.038999999999939e-001	2.259755e-009
2.039999999999939e-001	2.265745e-009
2.040999999999938e-001	2.271752e-009
2.041999999999938e-001	2.277774e-009
2.042999999999938e-001	2.283811e-009
2.043999999999938e-001	2.289865e-009
2.044999999999938e-001	2.295934e-009
2.045999999999938e-001	2.302019e-009
2.046999999999938e-001	2.308119e-009
2.047999999999938e-001	2.314236e-009
2.048999999999938e-001	2.320369e-009
2.049999999999937e-001	2.326517e-009
2.050999999999937e-001	2.332682e-009
2.051999999999937e-001	2.338862e-009
2.052999999999937e-001	2.345059e-009
2.053999999999937e-001	2.351272e-009
2.054999999999937e-001	2.357501e-009
2.055999999999937e-001	2.363746e-009
2.056999999999937e-001	2.370007e-009
2.057999999999937e-001	2.376285e-009
2.058999999999936e-001	2.382579e-009
2.059999999999936e-001	2.388889e-009
2.060999999999936e-001	2.395216e-009
2.061999999999936e-001	2.401559e-009
2.062999999999936e-001	2.407919e-009
2.063999999999936e-001	2.414295e-009
2.064999999999936e-001	2.420688e-009
2.065999999999936e-001	2.427097e-009
2.066999999999936e-001	2.433523e-009
2.067999999999935e-001	2.439966e-009
2.068999999999935e-001	2.446426e-009
2.069999999999935e-001	2.452902e-009
2.070999999999935e-001	2.459395e-009
2.071999999999935e-001	2.465905e-009
