0	n	p
0.2065	2.74911754070E-08	7.21915315322E-09
0.2066	2.75725357520E-08	7.24053311645E-09
0.2067	2.76541250761E-08	7.26197491637E-09
0.2068	2.77359439747E-08	7.28347872598E-09
0.2069	2.78179930438E-08	7.30504471878E-09
0.207	2.79002728821E-08	7.32667306873E-09
0.2071	2.79827840888E-08	7.34836395024E-09
0.2072	2.80655272647E-08	7.37011753816E-09
0.2073	2.81485030118E-08	7.39193400788E-09
0.2074	2.82317119339E-08	7.41381353517E-09
0.2075	2.83151546355E-08	7.43575629637E-09
0.2076	2.83988317231E-08	7.45776246820E-09
0.2077	2.84827438043E-08	7.47983222788E-09
0.2078	2.85668914879E-08	7.50196575316E-09
0.2079	2.86512753843E-08	7.52416322217E-09
0.208	2.87358961053E-08	7.54642481359E-09
0.2081	2.88207542642E-08	7.56875070655E-09
0.2082	2.89058504753E-08	7.59114108063E-09
0.2083	2.89911853542E-08	7.61359611596E-09
0.2084	2.90767595190E-08	7.63611599308E-09
0.2085	2.91625735877E-08	7.65870089307E-09
0.2086	2.92486281805E-08	7.68135099742E-09
0.2087	2.93349239189E-08	7.70406648819E-09
0.2088	2.94214614259E-08	7.72684754786E-09
0.2089	2.95082413257E-08	7.74969435943E-09
0.209	2.95952642438E-08	7.77260710637E-09
0.2091	2.96825308074E-08	7.79558597267E-09
0.2092	2.97700416450E-08	7.81863114277E-09
0.2093	2.98577973866E-08	7.84174280161E-09
0.2094	2.99457986633E-08	7.86492113467E-09
0.2095	3.00340461079E-08	7.88816632785E-09
0.2096	3.01225403545E-08	7.91147856761E-09
0.2097	3.02112820390E-08	7.93485804085E-09
0.2098	3.03002717977E-08	7.95830493504E-09
0.2099	3.03895102694E-08	7.98181943806E-09
0.21	3.04789980943E-08	8.00540173837E-09
0.2101	3.05687359133E-08	8.02905202490E-09
0.2102	3.06587243688E-08	8.05277048705E-09
0.2103	3.07489641054E-08	8.07655731478E-09
0.2104	3.08394557684E-08	8.10041269854E-09
0.2105	3.09302000051E-08	8.12433682926E-09
0.2106	3.10211974638E-08	8.14832989841E-09
0.2107	3.11124487942E-08	8.17239209795E-09
0.2108	3.12039546479E-08	8.19652362035E-09
0.2109	3.12957156777E-08	8.22072465862E-09
0.211	3.13877325376E-08	8.24499540623E-09
0.2111	3.14800058836E-08	8.26933605723E-09
0.2112	3.15725363727E-08	8.29374680611E-09
0.2113	3.16653246635E-08	8.31822784797E-09
0.2114	3.17583714159E-08	8.34277937834E-09
0.2115	3.18516772920E-08	8.36740159333E-09
0.2116	3.19452429543E-08	8.39209468953E-09
0.2117	3.20390690674E-08	8.41685886407E-09
0.2118	3.21331562973E-08	8.44169431464E-09
0.2119	3.22275053116E-08	8.46660123937E-09
0.212	3.23221167785E-08	8.49157983698E-09
0.2121	3.24169913694E-08	8.51663030672E-09
0.2122	3.25121297558E-08	8.54175284844E-09
0.2123	3.26075326100E-08	8.56694766214E-09
0.2124	3.27032006081E-08	8.59221494894E-09
0.2125	3.27991344263E-08	8.61755491009E-09
0.2126	3.28953347416E-08	8.64296774749E-09
0.2127	3.29918022344E-08	8.66845366354E-09
0.2128	3.30885375844E-08	8.69401286124E-09
0.2129	3.31855414747E-08	8.71964554408E-09
0.213	3.32828145887E-08	8.74535191609E-09
0.2131	3.33803576116E-08	8.77113218185E-09
0.2132	3.34781712307E-08	8.79698654652E-09
0.2133	3.35762561338E-08	8.82291521571E-09
0.2134	3.36746130111E-08	8.84891839570E-09
0.2135	3.37732425533E-08	8.87499629318E-09
0.2136	3.38721454541E-08	8.90114911551E-09
0.2137	3.39713224073E-08	8.92737707054E-09
0.2138	3.40707741088E-08	8.95368036664E-09
0.2139	3.41705012566E-08	8.98005921281E-09
0.214	3.42705045486E-08	9.00651381854E-09
0.2141	3.43707846863E-08	9.03304439392E-09
0.2142	3.44713423709E-08	9.05965114955E-09
0.2143	3.45721783064E-08	9.08633429661E-09
0.2144	3.46732931976E-08	9.11309404685E-09
0.2145	3.47746877515E-08	9.13993061259E-09
0.2146	3.48763626756E-08	9.16684420664E-09
0.2147	3.49783186799E-08	9.19383504247E-09
0.2148	3.50805564760E-08	9.22090333405E-09
0.2149	3.51830767760E-08	9.24804929593E-09
0.215	3.52858802948E-08	9.27527314326E-09
0.2151	3.53889677477E-08	9.30257509169E-09
0.2152	3.54923398524E-08	9.32995535753E-09
0.2153	3.55959973281E-08	9.35741415756E-09
0.2154	3.56999408952E-08	9.38495170923E-09
0.2155	3.58041712757E-08	9.41256823049E-09
0.2156	3.59086891934E-08	9.44026393992E-09
0.2157	3.60134953731E-08	9.46803905664E-09
0.2158	3.61185905425E-08	9.49589380035E-09
0.2159	3.62239754292E-08	9.52382839138E-09
0.216	3.63296507635E-08	9.55184305058E-09
0.2161	3.64356172766E-08	9.57993799940E-09
0.2162	3.65418757022E-08	9.60811345991E-09
0.2163	3.66484267745E-08	9.63636965470E-09
0.2164	3.67552712300E-08	9.66470680702E-09
0.2165	3.68624098066E-08	9.69312514066E-09
0.2166	3.69698432433E-08	9.72162488001E-09
0.2167	3.70775722819E-08	9.75020625007E-09
0.2168	3.71855976643E-08	9.77886947643E-09
0.2169	3.72939201356E-08	9.80761478523E-09
0.217	3.74025404406E-08	9.83644240327E-09
0.2171	3.75114593274E-08	9.86535255793E-09
0.2172	3.76206775453E-08	9.89434547713E-09
0.2173	3.77301958441E-08	9.92342138951E-09
0.2174	3.78400149769E-08	9.95258052417E-09
0.2175	3.79501356969E-08	9.98182311095E-09
0.2176	3.80605587602E-08	1.00111493802E-08
0.2177	3.81712849233E-08	1.00405595629E-08
0.2178	3.82823149456E-08	1.00700538907E-08
0.2179	3.83936495868E-08	1.00996325957E-08
0.218	3.85052896094E-08	1.01292959109E-08
0.2181	3.86172357768E-08	1.01590440695E-08
0.2182	3.87294888539E-08	1.01888773057E-08
0.2183	3.88420496080E-08	1.02187958542E-08
0.2184	3.89549188077E-08	1.02487999501E-08
0.2185	3.90680972225E-08	1.02788898295E-08
0.2186	3.91815856252E-08	1.03090657288E-08
0.2187	3.92953847879E-08	1.03393278852E-08
0.2188	3.94094954869E-08	1.03696765364E-08
0.2189	3.95239184980E-08	1.04001119208E-08
0.219	3.96386546002E-08	1.04306342775E-08
0.2191	3.97537045734E-08	1.04612438461E-08
0.2192	3.98690691987E-08	1.04919408668E-08
0.2193	3.99847492601E-08	1.05227255807E-08
0.2194	4.01007455423E-08	1.05535982291E-08
0.2195	4.02170588321E-08	1.05845590543E-08
0.2196	4.03336899176E-08	1.06156082992E-08
0.2197	4.04506395888E-08	1.06467462071E-08
0.2198	4.05679086378E-08	1.06779730222E-08
0.2199	4.06854978572E-08	1.07092889892E-08
0.22	4.08034080425E-08	1.07406943534E-08
0.2201	4.09216399901E-08	1.07721893609E-08
0.2202	4.10401944990E-08	1.08037742584E-08
0.2203	4.11590723681E-08	1.08354492931E-08
0.2204	4.12782744005E-08	1.08672147130E-08
0.2205	4.13978013981E-08	1.08990707668E-08
0.2206	4.15176541674E-08	1.09310177036E-08
0.2207	4.16378335145E-08	1.09630557735E-08
0.2208	4.17583402477E-08	1.09951852270E-08
0.2209	4.18791751779E-08	1.10274063152E-08
0.221	4.20003391163E-08	1.10597192902E-08
0.2211	4.21218328770E-08	1.10921244045E-08
0.2212	4.22436572750E-08	1.11246219112E-08
0.2213	4.23658131276E-08	1.11572120644E-08
0.2214	4.24883012528E-08	1.11898951183E-08
0.2215	4.26111224718E-08	1.12226713284E-08
0.2216	4.27342776067E-08	1.12555409504E-08
0.2217	4.28577674811E-08	1.12885042411E-08
0.2218	4.29815929205E-08	1.13215614574E-08
0.2219	4.31057547524E-08	1.13547128575E-08
0.222	4.32302538062E-08	1.13879586997E-08
0.2221	4.33550909120E-08	1.14212992434E-08
0.2222	4.34802669027E-08	1.14547347486E-08
0.2223	4.36057826122E-08	1.14882654757E-08
0.2224	4.37316388771E-08	1.15218916862E-08
0.2225	4.38578365346E-08	1.15556136419E-08
0.2226	4.39843764240E-08	1.15894316055E-08
0.2227	4.41112593872E-08	1.16233458405E-08
0.2228	4.42384862664E-08	1.16573566107E-08
0.2229	4.43660579068E-08	1.16914641810E-08
0.223	4.44939751546E-08	1.17256688168E-08
0.2231	4.46222388578E-08	1.17599707842E-08
0.2232	4.47508498670E-08	1.17943703500E-08
0.2233	4.48798090335E-08	1.18288677816E-08
0.2234	4.50091172106E-08	1.18634633474E-08
0.2235	4.51387752537E-08	1.18981573161E-08
0.2236	4.52687840200E-08	1.19329499576E-08
0.2237	4.53991443682E-08	1.19678415419E-08
0.2238	4.55298571587E-08	1.20028323403E-08
0.2239	4.56609232538E-08	1.20379226243E-08
0.224	4.57923435180E-08	1.20731126665E-08
0.2241	4.59241188166E-08	1.21084027400E-08
0.2242	4.60562500178E-08	1.21437931187E-08
0.2243	4.61887379908E-08	1.21792840770E-08
0.2244	4.63215836066E-08	1.22148758905E-08
0.2245	4.64547877388E-08	1.22505688350E-08
0.2246	4.65883512616E-08	1.22863631873E-08
0.2247	4.67222750523E-08	1.23222592249E-08
0.2248	4.68565599888E-08	1.23582572259E-08
0.2249	4.69912069512E-08	1.23943574693E-08
0.225	4.71262168223E-08	1.24305602347E-08
0.2251	4.72615904851E-08	1.24668658025E-08
0.2252	4.73973288255E-08	1.25032744537E-08
0.2253	4.75334327313E-08	1.25397864702E-08
0.2254	4.76699030909E-08	1.25764021347E-08
0.2255	4.78067407965E-08	1.26131217302E-08
0.2256	4.79439467403E-08	1.26499455411E-08
0.2257	4.80815218167E-08	1.26868738519E-08
0.2258	4.82194669233E-08	1.27239069482E-08
0.2259	4.83577829576E-08	1.27610451164E-08
0.226	4.84964708199E-08	1.27982886434E-08
0.2261	4.86355314125E-08	1.28356378170E-08
0.2262	4.87749656390E-08	1.28730929257E-08
0.2263	4.89147744055E-08	1.29106542588E-08
0.2264	4.90549586191E-08	1.29483221063E-08
0.2265	4.91955191892E-08	1.29860967590E-08
0.2266	4.93364570275E-08	1.30239785084E-08
0.2267	4.94777730464E-08	1.30619676468E-08
0.2268	4.96194681615E-08	1.31000644672E-08
0.2269	4.97615432889E-08	1.31382692635E-08
0.227	4.99039993478E-08	1.31765823303E-08
0.2271	5.00468372583E-08	1.32150039629E-08
0.2272	5.01900579432E-08	1.32535344575E-08
0.2273	5.03336623260E-08	1.32921741108E-08
0.2274	5.04776513333E-08	1.33309232206E-08
0.2275	5.06220258931E-08	1.33697820854E-08
0.2276	5.07667869349E-08	1.34087510043E-08
0.2277	5.09119353907E-08	1.34478302773E-08
0.2278	5.10574721935E-08	1.34870202052E-08
0.2279	5.12033982795E-08	1.35263210895E-08
0.228	5.13497145853E-08	1.35657332326E-08
0.2281	5.14964220508E-08	1.36052569377E-08
0.2282	5.16435216167E-08	1.36448925085E-08
0.2283	5.17910142260E-08	1.36846402499E-08
0.2284	5.19389008233E-08	1.37245004672E-08
0.2285	5.20871823560E-08	1.37644734669E-08
0.2286	5.22358597723E-08	1.38045595560E-08
0.2287	5.23849340228E-08	1.38447590423E-08
0.2288	5.25344060603E-08	1.38850722345E-08
0.2289	5.26842768387E-08	1.39254994422E-08
0.229	5.28345473145E-08	1.39660409756E-08
0.2291	5.29852184460E-08	1.40066971458E-08
0.2292	5.31362911933E-08	1.40474682647E-08
0.2293	5.32877665177E-08	1.40883546451E-08
0.2294	5.34396453844E-08	1.41293566003E-08
0.2295	5.35919287581E-08	1.41704744449E-08
0.2296	5.37446176072E-08	1.42117084938E-08
0.2297	5.38977129014E-08	1.42530590632E-08
0.2298	5.40512156118E-08	1.42945264698E-08
0.2299	5.42051267125E-08	1.43361110311E-08
0.23	5.43594471790E-08	1.43778130657E-08
0.2301	5.45141779882E-08	1.44196328928E-08
0.2302	5.46693201199E-08	1.44615708324E-08
0.2303	5.48248745554E-08	1.45036272056E-08
0.2304	5.49808422782E-08	1.45458023342E-08
0.2305	5.51372242723E-08	1.45880965403E-08
0.2306	5.52940215259E-08	1.46305101479E-08
0.2307	5.54512350281E-08	1.46730434809E-08
0.2308	5.56088657696E-08	1.47156968646E-08
0.2309	5.57669147438E-08	1.47584706249E-08
0.231	5.59253829448E-08	1.48013650886E-08
0.2311	5.60842713707E-08	1.48443805832E-08
0.2312	5.62435810197E-08	1.48875174373E-08
0.2313	5.64033128926E-08	1.49307759803E-08
0.2314	5.65634679926E-08	1.49741565422E-08
0.2315	5.67240473241E-08	1.50176594542E-08
0.2316	5.68850518940E-08	1.50612850482E-08
0.2317	5.70464827115E-08	1.51050336569E-08
0.2318	5.72083407866E-08	1.51489056140E-08
0.2319	5.73706271325E-08	1.51929012538E-08
0.232	5.75333427640E-08	1.52370209119E-08
0.2321	5.76964886972E-08	1.52812649243E-08
0.2322	5.78600659514E-08	1.53256336282E-08
0.2323	5.80240755469E-08	1.53701273616E-08
0.2324	5.81885185067E-08	1.54147464633E-08
0.2325	5.83533958553E-08	1.54594912730E-08
0.2326	5.85187086189E-08	1.55043621313E-08
0.2327	5.86844578270E-08	1.55493593797E-08
0.2328	5.88506445099E-08	1.55944833605E-08
0.2329	5.90172697003E-08	1.56397344171E-08
0.233	5.91843344329E-08	1.56851128933E-08
0.2331	5.93518397440E-08	1.57306191345E-08
0.2332	5.95197866736E-08	1.57762534864E-08
0.2333	5.96881762609E-08	1.58220162958E-08
0.2334	5.98570095496E-08	1.58679079105E-08
0.2335	6.00262875844E-08	1.59139286791E-08
0.2336	6.01960114122E-08	1.59600789510E-08
0.2337	6.03661820813E-08	1.60063590767E-08
0.2338	6.05368006431E-08	1.60527694075E-08
0.2339	6.07078681504E-08	1.60993102956E-08
0.234	6.08793856585E-08	1.61459820941E-08
0.2341	6.10513542238E-08	1.61927851571E-08
0.2342	6.12237749057E-08	1.62397198395E-08
0.2343	6.13966487654E-08	1.62867864973E-08
0.2344	6.15699768658E-08	1.63339854871E-08
0.2345	6.17437602721E-08	1.63813171667E-08
0.2346	6.19180000519E-08	1.64287818948E-08
0.2347	6.20926972740E-08	1.64763800309E-08
0.2348	6.22678530103E-08	1.65241119355E-08
0.2349	6.24434683338E-08	1.65719779700E-08
0.235	6.26195443205E-08	1.66199784969E-08
0.2351	6.27960820472E-08	1.66681138793E-08
0.2352	6.29730825942E-08	1.67163844814E-08
0.2353	6.31505470432E-08	1.67647906686E-08
0.2354	6.33284764774E-08	1.68133328068E-08
0.2355	6.35068719833E-08	1.68620112632E-08
0.2356	6.36857346487E-08	1.69108264057E-08
0.2357	6.38650655633E-08	1.69597786033E-08
0.2358	6.40448658194E-08	1.70088682258E-08
0.2359	6.42251365113E-08	1.70580956442E-08
0.236	6.44058787353E-08	1.71074612303E-08
0.2361	6.45870935898E-08	1.71569653567E-08
0.2362	6.47687821751E-08	1.72066083973E-08
0.2363	6.49509455941E-08	1.72563907268E-08
0.2364	6.51335849507E-08	1.73063127208E-08
0.2365	6.53167013529E-08	1.73563747559E-08
0.2366	6.55002959088E-08	1.74065772097E-08
0.2367	6.56843697294E-08	1.74569204609E-08
0.2368	6.58689239281E-08	1.75074048888E-08
0.2369	6.60539596200E-08	1.75580308742E-08
0.237	6.62394779229E-08	1.76087987985E-08
0.2371	6.64254799553E-08	1.76597090441E-08
0.2372	6.66119668397E-08	1.77107619946E-08
0.2373	6.67989396993E-08	1.77619580343E-08
0.2374	6.69863996605E-08	1.78132975489E-08
0.2375	6.71743478507E-08	1.78647809246E-08
0.2376	6.73627854002E-08	1.79164085490E-08
0.2377	6.75517134417E-08	1.79681808105E-08
0.2378	6.77411331088E-08	1.80200980984E-08
0.2379	6.79310455385E-08	1.80721608033E-08
0.238	6.81214518698E-08	1.81243693167E-08
0.2381	6.83123532429E-08	1.81767240308E-08
0.2382	6.85037508012E-08	1.82292253393E-08
0.2383	6.86956456897E-08	1.82818736365E-08
0.2384	6.88880390553E-08	1.83346693181E-08
0.2385	6.90809320485E-08	1.83876127804E-08
0.2386	6.92743258198E-08	1.84407044209E-08
0.2387	6.94682215235E-08	1.84939446384E-08
0.2388	6.96626203157E-08	1.85473338322E-08
0.2389	6.98575233537E-08	1.86008724031E-08
0.239	7.00529317991E-08	1.86545607526E-08
0.2391	7.02488468132E-08	1.87083992834E-08
0.2392	7.04452695610E-08	1.87623883993E-08
0.2393	7.06422012095E-08	1.88165285049E-08
0.2394	7.08396429274E-08	1.88708200060E-08
0.2395	7.10375958870E-08	1.89252633097E-08
0.2396	7.12360612591E-08	1.89798588232E-08
0.2397	7.14350402215E-08	1.90346069560E-08
0.2398	7.16345339515E-08	1.90895081179E-08
0.2399	7.18345436288E-08	1.91445627200E-08
0.24	7.20350704354E-08	1.91997711742E-08
0.2401	7.22361155562E-08	1.92551338937E-08
0.2402	7.24376801774E-08	1.93106512928E-08
0.2403	7.26397654872E-08	1.93663237866E-08
0.2404	7.28423726778E-08	1.94221517915E-08
0.2405	7.30455029414E-08	1.94781357249E-08
0.2406	7.32491574737E-08	1.95342760053E-08
0.2407	7.34533374725E-08	1.95905730521E-08
0.2408	7.36580441373E-08	1.96470272861E-08
0.2409	7.38632786703E-08	1.97036391290E-08
0.241	7.40690422758E-08	1.97604090034E-08
0.2411	7.42753361604E-08	1.98173373332E-08
0.2412	7.44821615328E-08	1.98744245435E-08
0.2413	7.46895196037E-08	1.99316710603E-08
0.2414	7.48974115869E-08	1.99890773107E-08
0.2415	7.51058386968E-08	2.00466437229E-08
0.2416	7.53148021524E-08	2.01043707262E-08
0.2417	7.55243031730E-08	2.01622587512E-08
0.2418	7.57343429805E-08	2.02203082294E-08
0.2419	7.59449227998E-08	2.02785195933E-08
0.242	7.61560438575E-08	2.03368932768E-08
0.2421	7.63677073822E-08	2.03954297146E-08
0.2422	7.65799146058E-08	2.04541293429E-08
0.2423	7.67926667610E-08	2.05129925987E-08
0.2424	7.70059650837E-08	2.05720199203E-08
0.2425	7.72198108126E-08	2.06312117469E-08
0.2426	7.74342051872E-08	2.06905685191E-08
0.2427	7.76491494502E-08	2.07500906784E-08
0.2428	7.78646448465E-08	2.08097786677E-08
0.2429	7.80806926230E-08	2.08696329307E-08
0.243	7.82972940294E-08	2.09296539125E-08
0.2431	7.85144503171E-08	2.09898420592E-08
0.2432	7.87321627404E-08	2.10501978181E-08
0.2433	7.89504325547E-08	2.11107216377E-08
0.2434	7.91692610197E-08	2.11714139676E-08
0.2435	7.93886493949E-08	2.12322752584E-08
0.2436	7.96085989446E-08	2.12933059621E-08
0.2437	7.98291109335E-08	2.13545065317E-08
0.2438	8.00501866294E-08	2.14158774216E-08
0.2439	8.02718273023E-08	2.14774190869E-08
0.244	8.04940342252E-08	2.15391319843E-08
0.2441	8.07168086715E-08	2.16010165716E-08
0.2442	8.09401519191E-08	2.16630733075E-08
0.2443	8.11640652469E-08	2.17253026521E-08
0.2444	8.13885499366E-08	2.17877050668E-08
0.2445	8.16136072718E-08	2.18502810138E-08
0.2446	8.18392385394E-08	2.19130309568E-08
0.2447	8.20654450271E-08	2.19759553607E-08
0.2448	8.22922280263E-08	2.20390546913E-08
0.2449	8.25195888303E-08	2.21023294159E-08
0.245	8.27475287345E-08	2.21657800028E-08
0.2451	8.29760490364E-08	2.22294069217E-08
0.2452	8.32051510367E-08	2.22932106431E-08
0.2453	8.34348360381E-08	2.23571916393E-08
0.2454	8.36651053452E-08	2.24213503833E-08
0.2455	8.38959602649E-08	2.24856873495E-08
0.2456	8.41274021077E-08	2.25502030136E-08
0.2457	8.43594321851E-08	2.26148978523E-08
0.2458	8.45920518115E-08	2.26797723438E-08
0.2459	8.48252623031E-08	2.27448269672E-08
0.246	8.50590649800E-08	2.28100622032E-08
0.2461	8.52934611627E-08	2.28754785333E-08
0.2462	8.55284521754E-08	2.29410764407E-08
0.2463	8.57640393439E-08	2.30068564093E-08
0.2464	8.60002239975E-08	2.30728189248E-08
0.2465	8.62370074665E-08	2.31389644738E-08
0.2466	8.64743910840E-08	2.32052935441E-08
0.2467	8.67123761863E-08	2.32718066250E-08
0.2468	8.69509641111E-08	2.33385042068E-08
0.2469	8.71901561989E-08	2.34053867813E-08
0.247	8.74299537924E-08	2.34724548414E-08
0.2471	8.76703582371E-08	2.35397088812E-08
0.2472	8.79113708806E-08	2.36071493962E-08
0.2473	8.81529930728E-08	2.36747768832E-08
0.2474	8.83952261658E-08	2.37425918400E-08
0.2475	8.86380715152E-08	2.38105947660E-08
0.2476	8.88815304777E-08	2.38787861618E-08
0.2477	8.91256044131E-08	2.39471665290E-08
0.2478	8.93702946837E-08	2.40157363709E-08
0.2479	8.96156026533E-08	2.40844961918E-08
0.248	8.98615296896E-08	2.41534464974E-08
0.2481	9.01080771615E-08	2.42225877946E-08
0.2482	9.03552464408E-08	2.42919205917E-08
0.2483	9.06030389019E-08	2.43614453983E-08
0.2484	9.08514559208E-08	2.44311627252E-08
0.2485	9.11004988773E-08	2.45010730845E-08
0.2486	9.13501691535E-08	2.45711769901E-08
0.2487	9.16004681303E-08	2.46414749560E-08
0.2488	9.18513971974E-08	2.47119674989E-08
0.2489	9.21029577418E-08	2.47826551361E-08
0.249	9.23551511557E-08	2.48535383863E-08
0.2491	9.26079788322E-08	2.49246177696E-08
0.2492	9.28614421677E-08	2.49958938073E-08
0.2493	9.31155425607E-08	2.50673670223E-08
0.2494	9.33702814125E-08	2.51390379385E-08
0.2495	9.36256601263E-08	2.52109070813E-08
0.2496	9.38816801083E-08	2.52829749775E-08
0.2497	9.41383427667E-08	2.53552421552E-08
0.2498	9.43956495129E-08	2.54277091437E-08
0.2499	9.46536017600E-08	2.55003764740E-08
0.25	9.49122009242E-08	2.55732446780E-08
0.2501	9.51714484232E-08	2.56463142894E-08
0.2502	9.54313456784E-08	2.57195858430E-08
0.2503	9.56918941132E-08	2.57930598749E-08
0.2504	9.59530951528E-08	2.58667369228E-08
0.2505	9.62149502263E-08	2.59406175257E-08
0.2506	9.64774607642E-08	2.60147022239E-08
0.2507	9.67406281992E-08	2.60889915591E-08
0.2508	9.70044539681E-08	2.61634860743E-08
0.2509	9.72689395085E-08	2.62381863142E-08
0.251	9.75340862615E-08	2.63130928246E-08
0.2511	9.77998956706E-08	2.63882061526E-08
0.2512	9.80663691808E-08	2.64635268471E-08
0.2513	9.83335082415E-08	2.65390554581E-08
0.2514	9.86013143028E-08	2.66147925369E-08
0.2515	9.88697888188E-08	2.66907386366E-08
0.2516	9.91389332443E-08	2.67668943113E-08
0.2517	9.94087490389E-08	2.68432601169E-08
0.2518	9.96792376625E-08	2.69198366103E-08
0.2519	9.99504005796E-08	2.69966243502E-08
0.252	1.00222239256E-07	2.70736238965E-08
0.2521	1.00494755159E-07	2.71508358105E-08
0.2522	1.00767949761E-07	2.72282606551E-08
0.2523	1.01041824536E-07	2.73058989947E-08
0.2524	1.01316380959E-07	2.73837513947E-08
0.2525	1.01591620509E-07	2.74618184225E-08
0.2526	1.01867544668E-07	2.75401006465E-08
0.2527	1.02144154919E-07	2.76185986368E-08
0.2528	1.02421452749E-07	2.76973129649E-08
0.2529	1.02699439647E-07	2.77762442037E-08
0.253	1.02978117104E-07	2.78553929277E-08
0.2531	1.03257486614E-07	2.79347597127E-08
0.2532	1.03537549674E-07	2.80143451360E-08
0.2533	1.03818307783E-07	2.80941497764E-08
0.2534	1.04099762444E-07	2.81741742142E-08
0.2535	1.04381915160E-07	2.82544190313E-08
0.2536	1.04664767438E-07	2.83348848108E-08
0.2537	1.04948320788E-07	2.84155721374E-08
0.2538	1.05232576723E-07	2.84964815973E-08
0.2539	1.05517536756E-07	2.85776137784E-08
0.254	1.05803202406E-07	2.86589692698E-08
0.2541	1.06089575191E-07	2.87405486622E-08
0.2542	1.06376656635E-07	2.88223525479E-08
0.2543	1.06664448263E-07	2.89043815204E-08
0.2544	1.06952951602E-07	2.89866361752E-08
0.2545	1.07242168184E-07	2.90691171089E-08
0.2546	1.07532099539E-07	2.91518249199E-08
0.2547	1.07822747206E-07	2.92347602079E-08
0.2548	1.08114112720E-07	2.93179235742E-08
0.2549	1.08406197624E-07	2.94013156219E-08
0.255	1.08699003461E-07	2.94849369550E-08
0.2551	1.08992531777E-07	2.95687881798E-08
0.2552	1.09286784120E-07	2.96528699036E-08
