v1	Id(Mc2)
1.725999999999973e-001	1.027813e-008
1.726999999999973e-001	1.030377e-008
1.727999999999973e-001	1.032948e-008
1.728999999999973e-001	1.035524e-008
1.729999999999973e-001	1.038107e-008
1.730999999999973e-001	1.040696e-008
1.731999999999973e-001	1.043291e-008
1.732999999999972e-001	1.045892e-008
1.733999999999972e-001	1.048500e-008
1.734999999999972e-001	1.051114e-008
1.735999999999972e-001	1.053734e-008
1.736999999999972e-001	1.056361e-008
1.737999999999972e-001	1.058994e-008
1.738999999999972e-001	1.061633e-008
1.739999999999972e-001	1.064279e-008
1.740999999999972e-001	1.066931e-008
1.741999999999971e-001	1.069590e-008
1.742999999999971e-001	1.072255e-008
1.743999999999971e-001	1.074926e-008
1.744999999999971e-001	1.077604e-008
1.745999999999971e-001	1.080289e-008
1.746999999999971e-001	1.082980e-008
1.747999999999971e-001	1.085677e-008
1.748999999999971e-001	1.088381e-008
1.749999999999971e-001	1.091092e-008
1.750999999999970e-001	1.093809e-008
1.751999999999970e-001	1.096532e-008
1.752999999999970e-001	1.099262e-008
1.753999999999970e-001	1.101999e-008
1.754999999999970e-001	1.104742e-008
1.755999999999970e-001	1.107492e-008
1.756999999999970e-001	1.110249e-008
1.757999999999970e-001	1.113012e-008
1.758999999999970e-001	1.115782e-008
1.759999999999969e-001	1.118559e-008
1.760999999999969e-001	1.121342e-008
1.761999999999969e-001	1.124132e-008
1.762999999999969e-001	1.126929e-008
1.763999999999969e-001	1.129733e-008
1.764999999999969e-001	1.132543e-008
1.765999999999969e-001	1.135360e-008
1.766999999999969e-001	1.138184e-008
1.767999999999969e-001	1.141015e-008
1.768999999999968e-001	1.143853e-008
1.769999999999968e-001	1.146697e-008
1.770999999999968e-001	1.149548e-008
1.771999999999968e-001	1.152406e-008
1.772999999999968e-001	1.155271e-008
1.773999999999968e-001	1.158143e-008
1.774999999999968e-001	1.161022e-008
1.775999999999968e-001	1.163908e-008
1.776999999999968e-001	1.166801e-008
1.777999999999967e-001	1.169701e-008
1.778999999999967e-001	1.172607e-008
1.779999999999967e-001	1.175521e-008
1.780999999999967e-001	1.178442e-008
1.781999999999967e-001	1.181370e-008
1.782999999999967e-001	1.184305e-008
1.783999999999967e-001	1.187247e-008
1.784999999999967e-001	1.190196e-008
1.785999999999967e-001	1.193152e-008
1.786999999999966e-001	1.196115e-008
1.787999999999966e-001	1.199085e-008
1.788999999999966e-001	1.202063e-008
1.789999999999966e-001	1.205048e-008
1.790999999999966e-001	1.208040e-008
1.791999999999966e-001	1.211039e-008
1.792999999999966e-001	1.214045e-008
1.793999999999966e-001	1.217059e-008
1.794999999999966e-001	1.220080e-008
1.795999999999965e-001	1.223108e-008
1.796999999999965e-001	1.226143e-008
1.797999999999965e-001	1.229186e-008
1.798999999999965e-001	1.232236e-008
1.799999999999965e-001	1.235293e-008
1.800999999999965e-001	1.238358e-008
1.801999999999965e-001	1.241430e-008
1.802999999999965e-001	1.244510e-008
1.803999999999965e-001	1.247597e-008
1.804999999999964e-001	1.250691e-008
1.805999999999964e-001	1.253793e-008
1.806999999999964e-001	1.256902e-008
1.807999999999964e-001	1.260019e-008
1.808999999999964e-001	1.263143e-008
1.809999999999964e-001	1.266275e-008
1.810999999999964e-001	1.269414e-008
1.811999999999964e-001	1.272561e-008
1.812999999999964e-001	1.275715e-008
1.813999999999963e-001	1.278877e-008
1.814999999999963e-001	1.282047e-008
1.815999999999963e-001	1.285224e-008
1.816999999999963e-001	1.288409e-008
1.817999999999963e-001	1.291601e-008
1.818999999999963e-001	1.294802e-008
1.819999999999963e-001	1.298009e-008
1.820999999999963e-001	1.301225e-008
1.821999999999963e-001	1.304448e-008
1.822999999999962e-001	1.307679e-008
1.823999999999962e-001	1.310918e-008
1.824999999999962e-001	1.314165e-008
1.825999999999962e-001	1.317419e-008
1.826999999999962e-001	1.320681e-008
1.827999999999962e-001	1.323951e-008
1.828999999999962e-001	1.327229e-008
1.829999999999962e-001	1.330515e-008
1.830999999999962e-001	1.333808e-008
1.831999999999961e-001	1.337110e-008
1.832999999999961e-001	1.340419e-008
1.833999999999961e-001	1.343737e-008
1.834999999999961e-001	1.347062e-008
1.835999999999961e-001	1.350395e-008
1.836999999999961e-001	1.353737e-008
1.837999999999961e-001	1.357086e-008
1.838999999999961e-001	1.360444e-008
1.839999999999961e-001	1.363809e-008
1.840999999999960e-001	1.367183e-008
1.841999999999960e-001	1.370564e-008
1.842999999999960e-001	1.373954e-008
1.843999999999960e-001	1.377352e-008
1.844999999999960e-001	1.380758e-008
1.845999999999960e-001	1.384172e-008
1.846999999999960e-001	1.387594e-008
1.847999999999960e-001	1.391025e-008
1.848999999999960e-001	1.394464e-008
1.849999999999960e-001	1.397911e-008
1.850999999999959e-001	1.401366e-008
1.851999999999959e-001	1.404829e-008
1.852999999999959e-001	1.408301e-008
1.853999999999959e-001	1.411782e-008
1.854999999999959e-001	1.415270e-008
1.855999999999959e-001	1.418767e-008
1.856999999999959e-001	1.422272e-008
1.857999999999959e-001	1.425786e-008
1.858999999999959e-001	1.429308e-008
1.859999999999958e-001	1.432839e-008
1.860999999999958e-001	1.436378e-008
1.861999999999958e-001	1.439925e-008
1.862999999999958e-001	1.443481e-008
1.863999999999958e-001	1.447045e-008
1.864999999999958e-001	1.450618e-008
1.865999999999958e-001	1.454200e-008
1.866999999999958e-001	1.457790e-008
1.867999999999958e-001	1.461389e-008
1.868999999999957e-001	1.464996e-008
1.869999999999957e-001	1.468612e-008
1.870999999999957e-001	1.472237e-008
1.871999999999957e-001	1.475870e-008
1.872999999999957e-001	1.479512e-008
1.873999999999957e-001	1.483163e-008
1.874999999999957e-001	1.486822e-008
1.875999999999957e-001	1.490490e-008
1.876999999999957e-001	1.494167e-008
1.877999999999956e-001	1.497853e-008
1.878999999999956e-001	1.501548e-008
1.879999999999956e-001	1.505251e-008
1.880999999999956e-001	1.508963e-008
1.881999999999956e-001	1.512684e-008
1.882999999999956e-001	1.516415e-008
1.883999999999956e-001	1.520153e-008
1.884999999999956e-001	1.523901e-008
1.885999999999956e-001	1.527658e-008
1.886999999999955e-001	1.531424e-008
1.887999999999955e-001	1.535199e-008
1.888999999999955e-001	1.538983e-008
1.889999999999955e-001	1.542776e-008
1.890999999999955e-001	1.546578e-008
1.891999999999955e-001	1.550389e-008
1.892999999999955e-001	1.554209e-008
1.893999999999955e-001	1.558038e-008
1.894999999999955e-001	1.561876e-008
1.895999999999954e-001	1.565724e-008
1.896999999999954e-001	1.569581e-008
1.897999999999954e-001	1.573447e-008
1.898999999999954e-001	1.577322e-008
1.899999999999954e-001	1.581206e-008
1.900999999999954e-001	1.585100e-008
1.901999999999954e-001	1.589003e-008
1.902999999999954e-001	1.592916e-008
1.903999999999954e-001	1.596837e-008
1.904999999999953e-001	1.600768e-008
1.905999999999953e-001	1.604709e-008
1.906999999999953e-001	1.608659e-008
1.907999999999953e-001	1.612618e-008
1.908999999999953e-001	1.616587e-008
1.909999999999953e-001	1.620565e-008
1.910999999999953e-001	1.624552e-008
1.911999999999953e-001	1.628550e-008
1.912999999999953e-001	1.632556e-008
1.913999999999952e-001	1.636573e-008
1.914999999999952e-001	1.640598e-008
1.915999999999952e-001	1.644634e-008
1.916999999999952e-001	1.648679e-008
1.917999999999952e-001	1.652734e-008
1.918999999999952e-001	1.656798e-008
1.919999999999952e-001	1.660872e-008
1.920999999999952e-001	1.664956e-008
1.921999999999952e-001	1.669049e-008
1.922999999999951e-001	1.673153e-008
1.923999999999951e-001	1.677266e-008
1.924999999999951e-001	1.681389e-008
1.925999999999951e-001	1.685521e-008
1.926999999999951e-001	1.689664e-008
1.927999999999951e-001	1.693816e-008
1.928999999999951e-001	1.697978e-008
1.929999999999951e-001	1.702151e-008
1.930999999999951e-001	1.706333e-008
1.931999999999950e-001	1.710525e-008
1.932999999999950e-001	1.714727e-008
1.933999999999950e-001	1.718939e-008
1.934999999999950e-001	1.723161e-008
1.935999999999950e-001	1.727393e-008
1.936999999999950e-001	1.731635e-008
1.937999999999950e-001	1.735888e-008
1.938999999999950e-001	1.740150e-008
1.939999999999950e-001	1.744423e-008
1.940999999999949e-001	1.748706e-008
1.941999999999949e-001	1.752999e-008
1.942999999999949e-001	1.757302e-008
1.943999999999949e-001	1.761615e-008
1.944999999999949e-001	1.765939e-008
1.945999999999949e-001	1.770273e-008
1.946999999999949e-001	1.774617e-008
1.947999999999949e-001	1.778972e-008
1.948999999999949e-001	1.783337e-008
1.949999999999948e-001	1.787712e-008
1.950999999999948e-001	1.792098e-008
1.951999999999948e-001	1.796494e-008
1.952999999999948e-001	1.800901e-008
1.953999999999948e-001	1.805318e-008
1.954999999999948e-001	1.809745e-008
1.955999999999948e-001	1.814184e-008
1.956999999999948e-001	1.818632e-008
1.957999999999948e-001	1.823092e-008
1.958999999999948e-001	1.827561e-008
1.959999999999947e-001	1.832042e-008
1.960999999999947e-001	1.836533e-008
1.961999999999947e-001	1.841035e-008
1.962999999999947e-001	1.845547e-008
1.963999999999947e-001	1.850070e-008
1.964999999999947e-001	1.854604e-008
1.965999999999947e-001	1.859149e-008
1.966999999999947e-001	1.863705e-008
1.967999999999947e-001	1.868271e-008
1.968999999999946e-001	1.872848e-008
1.969999999999946e-001	1.877436e-008
1.970999999999946e-001	1.882035e-008
1.971999999999946e-001	1.886645e-008
1.972999999999946e-001	1.891266e-008
1.973999999999946e-001	1.895898e-008
1.974999999999946e-001	1.900541e-008
1.975999999999946e-001	1.905194e-008
1.976999999999946e-001	1.909859e-008
1.977999999999945e-001	1.914535e-008
1.978999999999945e-001	1.919222e-008
1.979999999999945e-001	1.923920e-008
1.980999999999945e-001	1.928630e-008
1.981999999999945e-001	1.933350e-008
1.982999999999945e-001	1.938082e-008
1.983999999999945e-001	1.942825e-008
1.984999999999945e-001	1.947579e-008
1.985999999999945e-001	1.952344e-008
1.986999999999944e-001	1.957121e-008
1.987999999999944e-001	1.961909e-008
1.988999999999944e-001	1.966708e-008
1.989999999999944e-001	1.971519e-008
1.990999999999944e-001	1.976341e-008
1.991999999999944e-001	1.981175e-008
1.992999999999944e-001	1.986020e-008
1.993999999999944e-001	1.990876e-008
1.994999999999944e-001	1.995744e-008
1.995999999999943e-001	2.000624e-008
1.996999999999943e-001	2.005515e-008
1.997999999999943e-001	2.010418e-008
1.998999999999943e-001	2.015332e-008
1.999999999999943e-001	2.020258e-008
2.000999999999943e-001	2.025196e-008
2.001999999999943e-001	2.030145e-008
2.002999999999943e-001	2.035106e-008
2.003999999999943e-001	2.040079e-008
2.004999999999942e-001	2.045064e-008
2.005999999999942e-001	2.050060e-008
2.006999999999942e-001	2.055068e-008
2.007999999999942e-001	2.060088e-008
2.008999999999942e-001	2.065121e-008
2.009999999999942e-001	2.070164e-008
2.010999999999942e-001	2.075220e-008
2.011999999999942e-001	2.080288e-008
2.012999999999942e-001	2.085368e-008
2.013999999999941e-001	2.090460e-008
2.014999999999941e-001	2.095564e-008
2.015999999999941e-001	2.100679e-008
2.016999999999941e-001	2.105807e-008
2.017999999999941e-001	2.110948e-008
2.018999999999941e-001	2.116100e-008
2.019999999999941e-001	2.121265e-008
2.020999999999941e-001	2.126441e-008
2.021999999999941e-001	2.131630e-008
2.022999999999940e-001	2.136832e-008
2.023999999999940e-001	2.142045e-008
2.024999999999940e-001	2.147271e-008
2.025999999999940e-001	2.152509e-008
2.026999999999940e-001	2.157760e-008
2.027999999999940e-001	2.163023e-008
2.028999999999940e-001	2.168298e-008
2.029999999999940e-001	2.173586e-008
2.030999999999940e-001	2.178887e-008
2.031999999999939e-001	2.184200e-008
2.032999999999939e-001	2.189525e-008
2.033999999999939e-001	2.194863e-008
2.034999999999939e-001	2.200214e-008
2.035999999999939e-001	2.205577e-008
2.036999999999939e-001	2.210954e-008
2.037999999999939e-001	2.216342e-008
2.038999999999939e-001	2.221744e-008
2.039999999999939e-001	2.227158e-008
2.040999999999938e-001	2.232585e-008
2.041999999999938e-001	2.238025e-008
2.042999999999938e-001	2.243477e-008
2.043999999999938e-001	2.248943e-008
2.044999999999938e-001	2.254421e-008
2.045999999999938e-001	2.259913e-008
2.046999999999938e-001	2.265417e-008
2.047999999999938e-001	2.270935e-008
2.048999999999938e-001	2.276465e-008
2.049999999999937e-001	2.282008e-008
2.050999999999937e-001	2.287565e-008
2.051999999999937e-001	2.293134e-008
2.052999999999937e-001	2.298717e-008
2.053999999999937e-001	2.304313e-008
2.054999999999937e-001	2.309922e-008
2.055999999999937e-001	2.315545e-008
2.056999999999937e-001	2.321180e-008
2.057999999999937e-001	2.326829e-008
2.058999999999936e-001	2.332491e-008
2.059999999999936e-001	2.338167e-008
2.060999999999936e-001	2.343856e-008
2.061999999999936e-001	2.349558e-008
2.062999999999936e-001	2.355274e-008
2.063999999999936e-001	2.361003e-008
2.064999999999936e-001	2.366746e-008
2.065999999999936e-001	2.372502e-008
2.066999999999936e-001	2.378272e-008
2.067999999999935e-001	2.384056e-008
2.068999999999935e-001	2.389853e-008
2.069999999999935e-001	2.395664e-008
2.070999999999935e-001	2.401488e-008
2.071999999999935e-001	2.407326e-008
2.072999999999935e-001	2.413178e-008
2.073999999999935e-001	2.419044e-008
2.074999999999935e-001	2.424924e-008
2.075999999999935e-001	2.430817e-008
2.076999999999935e-001	2.436724e-008
2.077999999999934e-001	2.442646e-008
2.078999999999934e-001	2.448581e-008
2.079999999999934e-001	2.454530e-008
2.080999999999934e-001	2.460493e-008
2.081999999999934e-001	2.466470e-008
2.082999999999934e-001	2.472462e-008
2.083999999999934e-001	2.478467e-008
2.084999999999934e-001	2.484486e-008
2.085999999999934e-001	2.490520e-008
2.086999999999933e-001	2.496568e-008
2.087999999999933e-001	2.502630e-008
2.088999999999933e-001	2.508706e-008
2.089999999999933e-001	2.514797e-008
2.090999999999933e-001	2.520902e-008
2.091999999999933e-001	2.527021e-008
2.092999999999933e-001	2.533155e-008
2.093999999999933e-001	2.539303e-008
2.094999999999933e-001	2.545466e-008
2.095999999999932e-001	2.551643e-008
2.096999999999932e-001	2.557834e-008
2.097999999999932e-001	2.564041e-008
2.098999999999932e-001	2.570261e-008
2.099999999999932e-001	2.576497e-008
2.100999999999932e-001	2.582747e-008
2.101999999999932e-001	2.589012e-008
2.102999999999932e-001	2.595291e-008
2.103999999999932e-001	2.601585e-008
2.104999999999931e-001	2.607895e-008
2.105999999999931e-001	2.614218e-008
2.106999999999931e-001	2.620557e-008
2.107999999999931e-001	2.626911e-008
2.108999999999931e-001	2.633279e-008
2.109999999999931e-001	2.639663e-008
2.110999999999931e-001	2.646061e-008
2.111999999999931e-001	2.652475e-008
2.112999999999931e-001	2.658903e-008
2.113999999999930e-001	2.665347e-008
2.114999999999930e-001	2.671806e-008
2.115999999999930e-001	2.678280e-008
2.116999999999930e-001	2.684769e-008
2.117999999999930e-001	2.691274e-008
2.118999999999930e-001	2.697793e-008
2.119999999999930e-001	2.704328e-008
2.120999999999930e-001	2.710879e-008
2.121999999999930e-001	2.717444e-008
2.122999999999929e-001	2.724025e-008
2.123999999999929e-001	2.730622e-008
2.124999999999929e-001	2.737234e-008
2.125999999999929e-001	2.743862e-008
2.126999999999929e-001	2.750505e-008
2.127999999999929e-001	2.757163e-008
2.128999999999929e-001	2.763838e-008
2.129999999999929e-001	2.770528e-008
2.130999999999929e-001	2.777233e-008
2.131999999999928e-001	2.783955e-008
2.132999999999928e-001	2.790692e-008
2.133999999999928e-001	2.797445e-008
2.134999999999928e-001	2.804214e-008
2.135999999999928e-001	2.810998e-008
2.136999999999928e-001	2.817799e-008
2.137999999999928e-001	2.824615e-008
2.138999999999928e-001	2.831448e-008
2.139999999999928e-001	2.838297e-008
2.140999999999927e-001	2.845161e-008
2.141999999999927e-001	2.852042e-008
2.142999999999927e-001	2.858939e-008
2.143999999999927e-001	2.865851e-008
2.144999999999927e-001	2.872780e-008
2.145999999999927e-001	2.879726e-008
2.146999999999927e-001	2.886688e-008
2.147999999999927e-001	2.893665e-008
2.148999999999927e-001	2.900660e-008
2.149999999999926e-001	2.907670e-008
2.150999999999926e-001	2.914697e-008
2.151999999999926e-001	2.921741e-008
2.152999999999926e-001	2.928801e-008
2.153999999999926e-001	2.935877e-008
2.154999999999926e-001	2.942971e-008
2.155999999999926e-001	2.950080e-008
2.156999999999926e-001	2.957207e-008
2.157999999999926e-001	2.964350e-008
2.158999999999925e-001	2.971510e-008
2.159999999999925e-001	2.978686e-008
2.160999999999925e-001	2.985880e-008
2.161999999999925e-001	2.993090e-008
2.162999999999925e-001	3.000317e-008
2.163999999999925e-001	3.007561e-008
2.164999999999925e-001	3.014821e-008
2.165999999999925e-001	3.022100e-008
2.166999999999925e-001	3.029394e-008
2.167999999999924e-001	3.036706e-008
2.168999999999924e-001	3.044035e-008
2.169999999999924e-001	3.051381e-008
2.170999999999924e-001	3.058745e-008
2.171999999999924e-001	3.066125e-008
2.172999999999924e-001	3.073523e-008
2.173999999999924e-001	3.080939e-008
2.174999999999924e-001	3.088371e-008
2.175999999999924e-001	3.095821e-008
2.176999999999923e-001	3.103288e-008
2.177999999999923e-001	3.110773e-008
2.178999999999923e-001	3.118275e-008
2.179999999999923e-001	3.125795e-008
2.180999999999923e-001	3.133332e-008
2.181999999999923e-001	3.140887e-008
2.182999999999923e-001	3.148459e-008
2.183999999999923e-001	3.156050e-008
2.184999999999923e-001	3.163658e-008
2.185999999999922e-001	3.171283e-008
2.186999999999922e-001	3.178927e-008
2.187999999999922e-001	3.186588e-008
2.188999999999922e-001	3.194268e-008
2.189999999999922e-001	3.201965e-008
2.190999999999922e-001	3.209680e-008
2.191999999999922e-001	3.217413e-008
2.192999999999922e-001	3.225164e-008
2.193999999999922e-001	3.232934e-008
2.194999999999922e-001	3.240721e-008
2.195999999999921e-001	3.248527e-008
2.196999999999921e-001	3.256351e-008
2.197999999999921e-001	3.264193e-008
2.198999999999921e-001	3.272054e-008
2.199999999999921e-001	3.279932e-008
2.200999999999921e-001	3.287829e-008
2.201999999999921e-001	3.295745e-008
2.202999999999921e-001	3.303679e-008
2.203999999999921e-001	3.311632e-008
2.204999999999920e-001	3.319603e-008
2.205999999999920e-001	3.327592e-008
2.206999999999920e-001	3.335601e-008
2.207999999999920e-001	3.343628e-008
2.208999999999920e-001	3.351673e-008
2.209999999999920e-001	3.359738e-008
2.210999999999920e-001	3.367821e-008
2.211999999999920e-001	3.375923e-008
2.212999999999920e-001	3.384044e-008
2.213999999999919e-001	3.392184e-008
2.214999999999919e-001	3.400343e-008
2.215999999999919e-001	3.408521e-008
2.216999999999919e-001	3.416718e-008
2.217999999999919e-001	3.424934e-008
2.218999999999919e-001	3.433169e-008
2.219999999999919e-001	3.441423e-008
2.220999999999919e-001	3.449697e-008
2.221999999999919e-001	3.457989e-008
2.222999999999918e-001	3.466302e-008
2.223999999999918e-001	3.474633e-008
2.224999999999918e-001	3.482984e-008
2.225999999999918e-001	3.491354e-008
2.226999999999918e-001	3.499744e-008
2.227999999999918e-001	3.508154e-008
2.228999999999918e-001	3.516583e-008
2.229999999999918e-001	3.525031e-008
2.230999999999918e-001	3.533500e-008
2.231999999999917e-001	3.541987e-008
2.232999999999917e-001	3.550495e-008
2.233999999999917e-001	3.559023e-008
2.234999999999917e-001	3.567570e-008
2.235999999999917e-001	3.576137e-008
2.236999999999917e-001	3.584724e-008
2.237999999999917e-001	3.593331e-008
2.238999999999917e-001	3.601959e-008
2.239999999999917e-001	3.610606e-008
2.240999999999916e-001	3.619273e-008
2.241999999999916e-001	3.627961e-008
2.242999999999916e-001	3.636668e-008
2.243999999999916e-001	3.645396e-008
2.244999999999916e-001	3.654144e-008
2.245999999999916e-001	3.662913e-008
2.246999999999916e-001	3.671702e-008
2.247999999999916e-001	3.680511e-008
2.248999999999916e-001	3.689341e-008
2.249999999999915e-001	3.698191e-008
2.250999999999915e-001	3.707062e-008
2.251999999999915e-001	3.715954e-008
2.252999999999915e-001	3.724866e-008
2.253999999999915e-001	3.733799e-008
2.254999999999915e-001	3.742752e-008
2.255999999999915e-001	3.751727e-008
2.256999999999915e-001	3.760722e-008
2.257999999999915e-001	3.769738e-008
2.258999999999914e-001	3.778775e-008
2.259999999999914e-001	3.787833e-008
2.260999999999914e-001	3.796912e-008
2.261999999999914e-001	3.806013e-008
2.262999999999914e-001	3.815134e-008
2.263999999999914e-001	3.824276e-008
2.264999999999914e-001	3.833440e-008
2.265999999999914e-001	3.842625e-008
2.266999999999914e-001	3.851831e-008
2.267999999999913e-001	3.861059e-008
2.268999999999913e-001	3.870308e-008
2.269999999999913e-001	3.879579e-008
2.270999999999913e-001	3.888871e-008
2.271999999999913e-001	3.898184e-008
2.272999999999913e-001	3.907519e-008
2.273999999999913e-001	3.916876e-008
2.274999999999913e-001	3.926255e-008
2.275999999999913e-001	3.935655e-008
2.276999999999912e-001	3.945077e-008
2.277999999999912e-001	3.954521e-008
2.278999999999912e-001	3.963987e-008
2.279999999999912e-001	3.973474e-008
2.280999999999912e-001	3.982984e-008
2.281999999999912e-001	3.992516e-008
2.282999999999912e-001	4.002070e-008
2.283999999999912e-001	4.011646e-008
2.284999999999912e-001	4.021244e-008
2.285999999999911e-001	4.030865e-008
2.286999999999911e-001	4.040507e-008
2.287999999999911e-001	4.050172e-008
2.288999999999911e-001	4.059860e-008
2.289999999999911e-001	4.069570e-008
2.290999999999911e-001	4.079302e-008
2.291999999999911e-001	4.089057e-008
2.292999999999911e-001	4.098835e-008
2.293999999999911e-001	4.108635e-008
2.294999999999910e-001	4.118458e-008
2.295999999999910e-001	4.128303e-008
2.296999999999910e-001	4.138172e-008
2.297999999999910e-001	4.148063e-008
2.298999999999910e-001	4.157977e-008
2.299999999999910e-001	4.167914e-008
2.300999999999910e-001	4.177874e-008
2.301999999999910e-001	4.187857e-008
2.302999999999910e-001	4.197863e-008
2.303999999999910e-001	4.207893e-008
2.304999999999909e-001	4.217945e-008
2.305999999999909e-001	4.228021e-008
2.306999999999909e-001	4.238120e-008
2.307999999999909e-001	4.248243e-008
2.308999999999909e-001	4.258388e-008
2.309999999999909e-001	4.268558e-008
2.310999999999909e-001	4.278751e-008
2.311999999999909e-001	4.288967e-008
2.312999999999909e-001	4.299207e-008
2.313999999999908e-001	4.309471e-008
2.314999999999908e-001	4.319758e-008
2.315999999999908e-001	4.330069e-008
2.316999999999908e-001	4.340404e-008
2.317999999999908e-001	4.350763e-008
2.318999999999908e-001	4.361146e-008
2.319999999999908e-001	4.371553e-008
2.320999999999908e-001	4.381984e-008
2.321999999999908e-001	4.392439e-008
2.322999999999907e-001	4.402918e-008
2.323999999999907e-001	4.413421e-008
2.324999999999907e-001	4.423949e-008
2.325999999999907e-001	4.434500e-008
2.326999999999907e-001	4.445077e-008
2.327999999999907e-001	4.455677e-008
2.328999999999907e-001	4.466303e-008
2.329999999999907e-001	4.476952e-008
2.330999999999907e-001	4.487627e-008
2.331999999999906e-001	4.498325e-008
2.332999999999906e-001	4.509049e-008
2.333999999999906e-001	4.519797e-008
2.334999999999906e-001	4.530570e-008
2.335999999999906e-001	4.541368e-008
2.336999999999906e-001	4.552191e-008
2.337999999999906e-001	4.563039e-008
2.338999999999906e-001	4.573912e-008
2.339999999999906e-001	4.584810e-008
2.340999999999905e-001	4.595733e-008
2.341999999999905e-001	4.606681e-008
2.342999999999905e-001	4.617655e-008
2.343999999999905e-001	4.628653e-008
2.344999999999905e-001	4.639677e-008
2.345999999999905e-001	4.650727e-008
2.346999999999905e-001	4.661802e-008
2.347999999999905e-001	4.672902e-008
2.348999999999905e-001	4.684028e-008
2.349999999999904e-001	4.695180e-008
2.350999999999904e-001	4.706358e-008
2.351999999999904e-001	4.717561e-008
2.352999999999904e-001	4.728790e-008
2.353999999999904e-001	4.740045e-008
2.354999999999904e-001	4.751326e-008
2.355999999999904e-001	4.762633e-008
2.356999999999904e-001	4.773965e-008
2.357999999999904e-001	4.785324e-008
2.358999999999903e-001	4.796709e-008
2.359999999999903e-001	4.808120e-008
2.360999999999903e-001	4.819558e-008
2.361999999999903e-001	4.831022e-008
2.362999999999903e-001	4.842512e-008
2.363999999999903e-001	4.854029e-008
2.364999999999903e-001	4.865572e-008
2.365999999999903e-001	4.877142e-008
2.366999999999903e-001	4.888738e-008
2.367999999999902e-001	4.900361e-008
2.368999999999902e-001	4.912011e-008
2.369999999999902e-001	4.923687e-008
2.370999999999902e-001	4.935391e-008
2.371999999999902e-001	4.947121e-008
2.372999999999902e-001	4.958878e-008
2.373999999999902e-001	4.970663e-008
2.374999999999902e-001	4.982475e-008
2.375999999999902e-001	4.994313e-008
2.376999999999901e-001	5.006179e-008
2.377999999999901e-001	5.018072e-008
2.378999999999901e-001	5.029992e-008
2.379999999999901e-001	5.041940e-008
2.380999999999901e-001	5.053915e-008
2.381999999999901e-001	5.065918e-008
2.382999999999901e-001	5.077948e-008
2.383999999999901e-001	5.090006e-008
2.384999999999901e-001	5.102092e-008
2.385999999999900e-001	5.114205e-008
2.386999999999900e-001	5.126347e-008
2.387999999999900e-001	5.138516e-008
2.388999999999900e-001	5.150713e-008
2.389999999999900e-001	5.162938e-008
2.390999999999900e-001	5.175191e-008
2.391999999999900e-001	5.187472e-008
2.392999999999900e-001	5.199782e-008
2.393999999999900e-001	5.212119e-008
2.394999999999899e-001	5.224485e-008
2.395999999999899e-001	5.236879e-008
2.396999999999899e-001	5.249302e-008
2.397999999999899e-001	5.261754e-008
2.398999999999899e-001	5.274233e-008
2.399999999999899e-001	5.286742e-008
2.400999999999899e-001	5.299279e-008
2.401999999999899e-001	5.311845e-008
2.402999999999899e-001	5.324440e-008
2.403999999999898e-001	5.337063e-008
2.404999999999898e-001	5.349716e-008
2.405999999999898e-001	5.362397e-008
2.406999999999898e-001	5.375108e-008
2.407999999999898e-001	5.387848e-008
2.408999999999898e-001	5.400616e-008
2.409999999999898e-001	5.413414e-008
2.410999999999898e-001	5.426242e-008
2.411999999999898e-001	5.439099e-008
2.412999999999897e-001	5.451985e-008
2.413999999999897e-001	5.464901e-008
2.414999999999897e-001	5.477846e-008
2.415999999999897e-001	5.490822e-008
2.416999999999897e-001	5.503826e-008
2.417999999999897e-001	5.516861e-008
2.418999999999897e-001	5.529925e-008
2.419999999999897e-001	5.543020e-008
2.420999999999897e-001	5.556144e-008
2.421999999999897e-001	5.569298e-008
2.422999999999896e-001	5.582482e-008
2.423999999999896e-001	5.595697e-008
2.424999999999896e-001	5.608942e-008
2.425999999999896e-001	5.622217e-008
2.426999999999896e-001	5.635522e-008
2.427999999999896e-001	5.648858e-008
2.428999999999896e-001	5.662224e-008
2.429999999999896e-001	5.675621e-008
2.430999999999896e-001	5.689049e-008
2.431999999999895e-001	5.702507e-008
2.432999999999895e-001	5.715996e-008
2.433999999999895e-001	5.729516e-008
2.434999999999895e-001	5.743067e-008
2.435999999999895e-001	5.756648e-008
2.436999999999895e-001	5.770261e-008
2.437999999999895e-001	5.783905e-008
2.438999999999895e-001	5.797580e-008
2.439999999999895e-001	5.811286e-008
2.440999999999894e-001	5.825024e-008
2.441999999999894e-001	5.838793e-008
2.442999999999894e-001	5.852593e-008
2.443999999999894e-001	5.866425e-008
2.444999999999894e-001	5.880289e-008
2.445999999999894e-001	5.894184e-008
2.446999999999894e-001	5.908111e-008
2.447999999999894e-001	5.922069e-008
2.448999999999894e-001	5.936060e-008
2.449999999999893e-001	5.950082e-008
2.450999999999893e-001	5.964137e-008
2.451999999999893e-001	5.978223e-008
2.452999999999893e-001	5.992342e-008
2.453999999999893e-001	6.006493e-008
2.454999999999893e-001	6.020676e-008
2.455999999999893e-001	6.034891e-008
2.456999999999893e-001	6.049139e-008
2.457999999999893e-001	6.063419e-008
2.458999999999892e-001	6.077732e-008
2.459999999999892e-001	6.092078e-008
2.460999999999892e-001	6.106456e-008
