v1	Id(M)
1.904999999999953e-001	2.662809e-008
1.905999999999953e-001	2.669280e-008
1.906999999999953e-001	2.675765e-008
1.907999999999953e-001	2.682266e-008
1.908999999999953e-001	2.688782e-008
1.909999999999953e-001	2.695314e-008
1.910999999999953e-001	2.701860e-008
1.911999999999953e-001	2.708422e-008
1.912999999999953e-001	2.715000e-008
1.913999999999952e-001	2.721592e-008
1.914999999999952e-001	2.728201e-008
1.915999999999952e-001	2.734824e-008
1.916999999999952e-001	2.741463e-008
1.917999999999952e-001	2.748118e-008
1.918999999999952e-001	2.754789e-008
1.919999999999952e-001	2.761474e-008
1.920999999999952e-001	2.768176e-008
1.921999999999952e-001	2.774893e-008
1.922999999999951e-001	2.781626e-008
1.923999999999951e-001	2.788375e-008
1.924999999999951e-001	2.795139e-008
1.925999999999951e-001	2.801920e-008
1.926999999999951e-001	2.808716e-008
1.927999999999951e-001	2.815528e-008
1.928999999999951e-001	2.822356e-008
1.929999999999951e-001	2.829200e-008
1.930999999999951e-001	2.836060e-008
1.931999999999950e-001	2.842936e-008
1.932999999999950e-001	2.849828e-008
1.933999999999950e-001	2.856736e-008
1.934999999999950e-001	2.863660e-008
1.935999999999950e-001	2.870601e-008
1.936999999999950e-001	2.877558e-008
1.937999999999950e-001	2.884530e-008
1.938999999999950e-001	2.891520e-008
1.939999999999950e-001	2.898525e-008
1.940999999999949e-001	2.905547e-008
1.941999999999949e-001	2.912586e-008
1.942999999999949e-001	2.919641e-008
1.943999999999949e-001	2.926712e-008
1.944999999999949e-001	2.933800e-008
1.945999999999949e-001	2.940904e-008
1.946999999999949e-001	2.948025e-008
1.947999999999949e-001	2.955162e-008
1.948999999999949e-001	2.962316e-008
1.949999999999948e-001	2.969487e-008
1.950999999999948e-001	2.976675e-008
1.951999999999948e-001	2.983879e-008
1.952999999999948e-001	2.991100e-008
1.953999999999948e-001	2.998339e-008
1.954999999999948e-001	3.005593e-008
1.955999999999948e-001	3.012865e-008
1.956999999999948e-001	3.020154e-008
1.957999999999948e-001	3.027460e-008
1.958999999999948e-001	3.034783e-008
1.959999999999947e-001	3.042123e-008
1.960999999999947e-001	3.049480e-008
1.961999999999947e-001	3.056854e-008
1.962999999999947e-001	3.064245e-008
1.963999999999947e-001	3.071654e-008
1.964999999999947e-001	3.079079e-008
1.965999999999947e-001	3.086523e-008
1.966999999999947e-001	3.093983e-008
1.967999999999947e-001	3.101461e-008
1.968999999999946e-001	3.108956e-008
1.969999999999946e-001	3.116469e-008
1.970999999999946e-001	3.123999e-008
1.971999999999946e-001	3.131547e-008
1.972999999999946e-001	3.139112e-008
1.973999999999946e-001	3.146695e-008
1.974999999999946e-001	3.154296e-008
1.975999999999946e-001	3.161914e-008
1.976999999999946e-001	3.169550e-008
1.977999999999945e-001	3.177204e-008
1.978999999999945e-001	3.184875e-008
1.979999999999945e-001	3.192565e-008
1.980999999999945e-001	3.200272e-008
1.981999999999945e-001	3.207997e-008
1.982999999999945e-001	3.215741e-008
1.983999999999945e-001	3.223502e-008
1.984999999999945e-001	3.231281e-008
1.985999999999945e-001	3.239079e-008
1.986999999999944e-001	3.246894e-008
1.987999999999944e-001	3.254728e-008
1.988999999999944e-001	3.262580e-008
1.989999999999944e-001	3.270450e-008
1.990999999999944e-001	3.278339e-008
1.991999999999944e-001	3.286245e-008
1.992999999999944e-001	3.294171e-008
1.993999999999944e-001	3.302114e-008
1.994999999999944e-001	3.310076e-008
1.995999999999943e-001	3.318057e-008
1.996999999999943e-001	3.326056e-008
1.997999999999943e-001	3.334073e-008
1.998999999999943e-001	3.342110e-008
1.999999999999943e-001	3.350165e-008
2.000999999999943e-001	3.358238e-008
2.001999999999943e-001	3.366331e-008
2.002999999999943e-001	3.374442e-008
2.003999999999943e-001	3.382572e-008
2.004999999999942e-001	3.390721e-008
2.005999999999942e-001	3.398888e-008
2.006999999999942e-001	3.407075e-008
2.007999999999942e-001	3.415281e-008
2.008999999999942e-001	3.423506e-008
2.009999999999942e-001	3.431749e-008
2.010999999999942e-001	3.440013e-008
2.011999999999942e-001	3.448295e-008
2.012999999999942e-001	3.456596e-008
2.013999999999941e-001	3.464917e-008
2.014999999999941e-001	3.473257e-008
2.015999999999941e-001	3.481616e-008
2.016999999999941e-001	3.489994e-008
2.017999999999941e-001	3.498392e-008
2.018999999999941e-001	3.506810e-008
2.019999999999941e-001	3.515247e-008
2.020999999999941e-001	3.523704e-008
2.021999999999941e-001	3.532180e-008
2.022999999999940e-001	3.540676e-008
2.023999999999940e-001	3.549191e-008
2.024999999999940e-001	3.557726e-008
2.025999999999940e-001	3.566281e-008
2.026999999999940e-001	3.574856e-008
2.027999999999940e-001	3.583451e-008
2.028999999999940e-001	3.592065e-008
2.029999999999940e-001	3.600700e-008
2.030999999999940e-001	3.609354e-008
2.031999999999939e-001	3.618029e-008
2.032999999999939e-001	3.626723e-008
2.033999999999939e-001	3.635438e-008
2.034999999999939e-001	3.644173e-008
2.035999999999939e-001	3.652928e-008
2.036999999999939e-001	3.661704e-008
2.037999999999939e-001	3.670499e-008
2.038999999999939e-001	3.679315e-008
2.039999999999939e-001	3.688152e-008
2.040999999999938e-001	3.697009e-008
2.041999999999938e-001	3.705886e-008
2.042999999999938e-001	3.714784e-008
2.043999999999938e-001	3.723702e-008
2.044999999999938e-001	3.732641e-008
2.045999999999938e-001	3.741601e-008
2.046999999999938e-001	3.750582e-008
2.047999999999938e-001	3.759583e-008
2.048999999999938e-001	3.768605e-008
2.049999999999937e-001	3.777648e-008
2.050999999999937e-001	3.786711e-008
2.051999999999937e-001	3.795796e-008
2.052999999999937e-001	3.804902e-008
2.053999999999937e-001	3.814029e-008
2.054999999999937e-001	3.823176e-008
2.055999999999937e-001	3.832345e-008
2.056999999999937e-001	3.841535e-008
2.057999999999937e-001	3.850747e-008
2.058999999999936e-001	3.859979e-008
2.059999999999936e-001	3.869233e-008
2.060999999999936e-001	3.878508e-008
2.061999999999936e-001	3.887805e-008
2.062999999999936e-001	3.897123e-008
2.063999999999936e-001	3.906462e-008
2.064999999999936e-001	3.915824e-008
2.065999999999936e-001	3.925206e-008
2.066999999999936e-001	3.934611e-008
2.067999999999935e-001	3.944037e-008
2.068999999999935e-001	3.953485e-008
2.069999999999935e-001	3.962954e-008
2.070999999999935e-001	3.972446e-008
2.071999999999935e-001	3.981959e-008
2.072999999999935e-001	3.991494e-008
2.073999999999935e-001	4.001052e-008
2.074999999999935e-001	4.010631e-008
2.075999999999935e-001	4.020232e-008
2.076999999999935e-001	4.029856e-008
2.077999999999934e-001	4.039502e-008
2.078999999999934e-001	4.049170e-008
2.079999999999934e-001	4.058860e-008
2.080999999999934e-001	4.068572e-008
2.081999999999934e-001	4.078307e-008
2.082999999999934e-001	4.088064e-008
2.083999999999934e-001	4.097844e-008
2.084999999999934e-001	4.107646e-008
2.085999999999934e-001	4.117471e-008
2.086999999999933e-001	4.127319e-008
2.087999999999933e-001	4.137189e-008
2.088999999999933e-001	4.147082e-008
2.089999999999933e-001	4.156997e-008
2.090999999999933e-001	4.166936e-008
2.091999999999933e-001	4.176897e-008
2.092999999999933e-001	4.186881e-008
2.093999999999933e-001	4.196888e-008
2.094999999999933e-001	4.206919e-008
2.095999999999932e-001	4.216972e-008
2.096999999999932e-001	4.227048e-008
2.097999999999932e-001	4.237148e-008
2.098999999999932e-001	4.247271e-008
2.099999999999932e-001	4.257417e-008
2.100999999999932e-001	4.267586e-008
2.101999999999932e-001	4.277779e-008
2.102999999999932e-001	4.287995e-008
2.103999999999932e-001	4.298235e-008
2.104999999999931e-001	4.308498e-008
2.105999999999931e-001	4.318785e-008
2.106999999999931e-001	4.329095e-008
2.107999999999931e-001	4.339429e-008
2.108999999999931e-001	4.349787e-008
2.109999999999931e-001	4.360169e-008
2.110999999999931e-001	4.370574e-008
2.111999999999931e-001	4.381004e-008
2.112999999999931e-001	4.391457e-008
2.113999999999930e-001	4.401934e-008
2.114999999999930e-001	4.412436e-008
2.115999999999930e-001	4.422961e-008
2.116999999999930e-001	4.433511e-008
2.117999999999930e-001	4.444085e-008
2.118999999999930e-001	4.454683e-008
2.119999999999930e-001	4.465305e-008
2.120999999999930e-001	4.475952e-008
2.121999999999930e-001	4.486623e-008
2.122999999999929e-001	4.497319e-008
2.123999999999929e-001	4.508039e-008
2.124999999999929e-001	4.518784e-008
2.125999999999929e-001	4.529554e-008
2.126999999999929e-001	4.540348e-008
2.127999999999929e-001	4.551167e-008
2.128999999999929e-001	4.562011e-008
2.129999999999929e-001	4.572879e-008
2.130999999999929e-001	4.583773e-008
2.131999999999928e-001	4.594691e-008
2.132999999999928e-001	4.605634e-008
2.133999999999928e-001	4.616603e-008
2.134999999999928e-001	4.627596e-008
2.135999999999928e-001	4.638616e-008
2.136999999999928e-001	4.649660e-008
2.137999999999928e-001	4.660729e-008
2.138999999999928e-001	4.671823e-008
2.139999999999928e-001	4.682944e-008
2.140999999999927e-001	4.694089e-008
2.141999999999927e-001	4.705261e-008
2.142999999999927e-001	4.716457e-008
2.143999999999927e-001	4.727679e-008
2.144999999999927e-001	4.738927e-008
2.145999999999927e-001	4.750201e-008
2.146999999999927e-001	4.761501e-008
2.147999999999927e-001	4.772826e-008
2.148999999999927e-001	4.784177e-008
2.149999999999926e-001	4.795555e-008
2.150999999999926e-001	4.806958e-008
2.151999999999926e-001	4.818387e-008
2.152999999999926e-001	4.829842e-008
2.153999999999926e-001	4.841324e-008
2.154999999999926e-001	4.852832e-008
2.155999999999926e-001	4.864366e-008
2.156999999999926e-001	4.875927e-008
2.157999999999926e-001	4.887514e-008
2.158999999999925e-001	4.899127e-008
2.159999999999925e-001	4.910767e-008
2.160999999999925e-001	4.922434e-008
2.161999999999925e-001	4.934127e-008
2.162999999999925e-001	4.945847e-008
2.163999999999925e-001	4.957594e-008
2.164999999999925e-001	4.969367e-008
2.165999999999925e-001	4.981167e-008
2.166999999999925e-001	4.992995e-008
2.167999999999924e-001	5.004850e-008
2.168999999999924e-001	5.016731e-008
2.169999999999924e-001	5.028639e-008
2.170999999999924e-001	5.040575e-008
2.171999999999924e-001	5.052538e-008
2.172999999999924e-001	5.064528e-008
2.173999999999924e-001	5.076546e-008
2.174999999999924e-001	5.088591e-008
2.175999999999924e-001	5.100663e-008
2.176999999999923e-001	5.112764e-008
2.177999999999923e-001	5.124891e-008
2.178999999999923e-001	5.137046e-008
2.179999999999923e-001	5.149229e-008
2.180999999999923e-001	5.161440e-008
2.181999999999923e-001	5.173679e-008
2.182999999999923e-001	5.185945e-008
2.183999999999923e-001	5.198240e-008
2.184999999999923e-001	5.210562e-008
2.185999999999922e-001	5.222913e-008
2.186999999999922e-001	5.235291e-008
2.187999999999922e-001	5.247698e-008
2.188999999999922e-001	5.260133e-008
2.189999999999922e-001	5.272597e-008
2.190999999999922e-001	5.285089e-008
2.191999999999922e-001	5.297609e-008
2.192999999999922e-001	5.310158e-008
2.193999999999922e-001	5.322735e-008
2.194999999999922e-001	5.335341e-008
2.195999999999921e-001	5.347976e-008
2.196999999999921e-001	5.360639e-008
2.197999999999921e-001	5.373331e-008
2.198999999999921e-001	5.386052e-008
2.199999999999921e-001	5.398803e-008
2.200999999999921e-001	5.411582e-008
2.201999999999921e-001	5.424390e-008
2.202999999999921e-001	5.437227e-008
2.203999999999921e-001	5.450094e-008
2.204999999999920e-001	5.462989e-008
2.205999999999920e-001	5.475914e-008
2.206999999999920e-001	5.488869e-008
2.207999999999920e-001	5.501852e-008
2.208999999999920e-001	5.514866e-008
2.209999999999920e-001	5.527909e-008
2.210999999999920e-001	5.540981e-008
2.211999999999920e-001	5.554084e-008
2.212999999999920e-001	5.567216e-008
2.213999999999919e-001	5.580378e-008
2.214999999999919e-001	5.593569e-008
2.215999999999919e-001	5.606791e-008
2.216999999999919e-001	5.620043e-008
2.217999999999919e-001	5.633325e-008
2.218999999999919e-001	5.646637e-008
2.219999999999919e-001	5.659979e-008
2.220999999999919e-001	5.673351e-008
2.221999999999919e-001	5.686754e-008
2.222999999999918e-001	5.700187e-008
2.223999999999918e-001	5.713651e-008
2.224999999999918e-001	5.727145e-008
2.225999999999918e-001	5.740670e-008
2.226999999999918e-001	5.754226e-008
2.227999999999918e-001	5.767812e-008
2.228999999999918e-001	5.781429e-008
2.229999999999918e-001	5.795077e-008
2.230999999999918e-001	5.808756e-008
2.231999999999917e-001	5.822466e-008
2.232999999999917e-001	5.836207e-008
2.233999999999917e-001	5.849979e-008
2.234999999999917e-001	5.863782e-008
2.235999999999917e-001	5.877617e-008
2.236999999999917e-001	5.891483e-008
2.237999999999917e-001	5.905380e-008
2.238999999999917e-001	5.919309e-008
2.239999999999917e-001	5.933270e-008
2.240999999999916e-001	5.947262e-008
2.241999999999916e-001	5.961285e-008
2.242999999999916e-001	5.975341e-008
2.243999999999916e-001	5.989428e-008
2.244999999999916e-001	6.003548e-008
2.245999999999916e-001	6.017699e-008
2.246999999999916e-001	6.031882e-008
2.247999999999916e-001	6.046097e-008
2.248999999999916e-001	6.060344e-008
2.249999999999915e-001	6.074624e-008
2.250999999999915e-001	6.088936e-008
2.251999999999915e-001	6.103280e-008
2.252999999999915e-001	6.117656e-008
2.253999999999915e-001	6.132066e-008
2.254999999999915e-001	6.146507e-008
2.255999999999915e-001	6.160982e-008
2.256999999999915e-001	6.175489e-008
2.257999999999915e-001	6.190029e-008
2.258999999999914e-001	6.204602e-008
2.259999999999914e-001	6.219208e-008
2.260999999999914e-001	6.233847e-008
2.261999999999914e-001	6.248519e-008
2.262999999999914e-001	6.263223e-008
2.263999999999914e-001	6.277961e-008
2.264999999999914e-001	6.292733e-008
2.265999999999914e-001	6.307538e-008
2.266999999999914e-001	6.322376e-008
2.267999999999913e-001	6.337248e-008
2.268999999999913e-001	6.352153e-008
2.269999999999913e-001	6.367092e-008
2.270999999999913e-001	6.382064e-008
2.271999999999913e-001	6.397071e-008
2.272999999999913e-001	6.412111e-008
2.273999999999913e-001	6.427185e-008
2.274999999999913e-001	6.442293e-008
2.275999999999913e-001	6.457436e-008
2.276999999999912e-001	6.472612e-008
2.277999999999912e-001	6.487822e-008
2.278999999999912e-001	6.503068e-008
2.279999999999912e-001	6.518346e-008
2.280999999999912e-001	6.533661e-008
2.281999999999912e-001	6.549008e-008
2.282999999999912e-001	6.564392e-008
2.283999999999912e-001	6.579809e-008
2.284999999999912e-001	6.595261e-008
2.285999999999911e-001	6.610748e-008
2.286999999999911e-001	6.626270e-008
2.287999999999911e-001	6.641827e-008
2.288999999999911e-001	6.657419e-008
2.289999999999911e-001	6.673046e-008
2.290999999999911e-001	6.688708e-008
2.291999999999911e-001	6.704406e-008
2.292999999999911e-001	6.720138e-008
2.293999999999911e-001	6.735906e-008
2.294999999999910e-001	6.751710e-008
2.295999999999910e-001	6.767549e-008
2.296999999999910e-001	6.783424e-008
2.297999999999910e-001	6.799334e-008
2.298999999999910e-001	6.815280e-008
2.299999999999910e-001	6.831262e-008
2.300999999999910e-001	6.847281e-008
2.301999999999910e-001	6.863335e-008
2.302999999999910e-001	6.879425e-008
2.303999999999910e-001	6.895552e-008
2.304999999999909e-001	6.911714e-008
2.305999999999909e-001	6.927912e-008
2.306999999999909e-001	6.944148e-008
2.307999999999909e-001	6.960420e-008
2.308999999999909e-001	6.976728e-008
2.309999999999909e-001	6.993073e-008
2.310999999999909e-001	7.009454e-008
2.311999999999909e-001	7.025873e-008
2.312999999999909e-001	7.042328e-008
2.313999999999908e-001	7.058821e-008
2.314999999999908e-001	7.075349e-008
2.315999999999908e-001	7.091916e-008
2.316999999999908e-001	7.108520e-008
2.317999999999908e-001	7.125161e-008
2.318999999999908e-001	7.141838e-008
2.319999999999908e-001	7.158554e-008
2.320999999999908e-001	7.175307e-008
2.321999999999908e-001	7.192097e-008
2.322999999999907e-001	7.208926e-008
2.323999999999907e-001	7.225791e-008
2.324999999999907e-001	7.242695e-008
2.325999999999907e-001	7.259636e-008
2.326999999999907e-001	7.276616e-008
2.327999999999907e-001	7.293634e-008
2.328999999999907e-001	7.310690e-008
2.329999999999907e-001	7.327784e-008
2.330999999999907e-001	7.344916e-008
2.331999999999906e-001	7.362086e-008
2.332999999999906e-001	7.379295e-008
2.333999999999906e-001	7.396543e-008
2.334999999999906e-001	7.413829e-008
2.335999999999906e-001	7.431154e-008
2.336999999999906e-001	7.448518e-008
2.337999999999906e-001	7.465921e-008
2.338999999999906e-001	7.483361e-008
2.339999999999906e-001	7.500842e-008
2.340999999999905e-001	7.518362e-008
2.341999999999905e-001	7.535920e-008
2.342999999999905e-001	7.553518e-008
2.343999999999905e-001	7.571156e-008
2.344999999999905e-001	7.588833e-008
2.345999999999905e-001	7.606549e-008
2.346999999999905e-001	7.624305e-008
2.347999999999905e-001	7.642101e-008
2.348999999999905e-001	7.659936e-008
2.349999999999904e-001	7.677811e-008
2.350999999999904e-001	7.695726e-008
2.351999999999904e-001	7.713682e-008
2.352999999999904e-001	7.731677e-008
2.353999999999904e-001	7.749713e-008
2.354999999999904e-001	7.767788e-008
2.355999999999904e-001	7.785904e-008
2.356999999999904e-001	7.804061e-008
2.357999999999904e-001	7.822258e-008
2.358999999999903e-001	7.840495e-008
2.359999999999903e-001	7.858774e-008
2.360999999999903e-001	7.877093e-008
2.361999999999903e-001	7.895453e-008
2.362999999999903e-001	7.913854e-008
2.363999999999903e-001	7.932296e-008
2.364999999999903e-001	7.950779e-008
2.365999999999903e-001	7.969303e-008
2.366999999999903e-001	7.987869e-008
2.367999999999902e-001	8.006476e-008
2.368999999999902e-001	8.025124e-008
2.369999999999902e-001	8.043814e-008
2.370999999999902e-001	8.062546e-008
2.371999999999902e-001	8.081319e-008
2.372999999999902e-001	8.100135e-008
2.373999999999902e-001	8.118992e-008
2.374999999999902e-001	8.137891e-008
2.375999999999902e-001	8.156832e-008
2.376999999999901e-001	8.175815e-008
2.377999999999901e-001	8.194841e-008
2.378999999999901e-001	8.213909e-008
2.379999999999901e-001	8.233019e-008
2.380999999999901e-001	8.252172e-008
2.381999999999901e-001	8.271368e-008
2.382999999999901e-001	8.290606e-008
2.383999999999901e-001	8.309886e-008
2.384999999999901e-001	8.329210e-008
2.385999999999900e-001	8.348577e-008
2.386999999999900e-001	8.367986e-008
2.387999999999900e-001	8.387440e-008
2.388999999999900e-001	8.406936e-008
2.389999999999900e-001	8.426476e-008
2.390999999999900e-001	8.446059e-008
2.391999999999900e-001	8.465685e-008
2.392999999999900e-001	8.485355e-008
2.393999999999900e-001	8.505069e-008
2.394999999999899e-001	8.524826e-008
2.395999999999899e-001	8.544627e-008
2.396999999999899e-001	8.564473e-008
2.397999999999899e-001	8.584362e-008
2.398999999999899e-001	8.604296e-008
2.399999999999899e-001	8.624274e-008
2.400999999999899e-001	8.644295e-008
2.401999999999899e-001	8.664362e-008
2.402999999999899e-001	8.684473e-008
2.403999999999898e-001	8.704628e-008
2.404999999999898e-001	8.724829e-008
2.405999999999898e-001	8.745074e-008
2.406999999999898e-001	8.765364e-008
2.407999999999898e-001	8.785699e-008
2.408999999999898e-001	8.806079e-008
2.409999999999898e-001	8.826504e-008
2.410999999999898e-001	8.846974e-008
2.411999999999898e-001	8.867489e-008
2.412999999999897e-001	8.888051e-008
2.413999999999897e-001	8.908658e-008
2.414999999999897e-001	8.929310e-008
2.415999999999897e-001	8.950008e-008
2.416999999999897e-001	8.970752e-008
2.417999999999897e-001	8.991541e-008
2.418999999999897e-001	9.012377e-008
2.419999999999897e-001	9.033259e-008
2.420999999999897e-001	9.054187e-008
2.421999999999897e-001	9.075161e-008
2.422999999999896e-001	9.096182e-008
2.423999999999896e-001	9.117249e-008
2.424999999999896e-001	9.138363e-008
2.425999999999896e-001	9.159523e-008
2.426999999999896e-001	9.180730e-008
2.427999999999896e-001	9.201985e-008
2.428999999999896e-001	9.223285e-008
2.429999999999896e-001	9.244634e-008
2.430999999999896e-001	9.266029e-008
2.431999999999895e-001	9.287471e-008
2.432999999999895e-001	9.308961e-008
2.433999999999895e-001	9.330498e-008
2.434999999999895e-001	9.352083e-008
2.435999999999895e-001	9.373716e-008
2.436999999999895e-001	9.395396e-008
2.437999999999895e-001	9.417123e-008
2.438999999999895e-001	9.438899e-008
2.439999999999895e-001	9.460724e-008
2.440999999999894e-001	9.482596e-008
2.441999999999894e-001	9.504516e-008
2.442999999999894e-001	9.526484e-008
2.443999999999894e-001	9.548502e-008
2.444999999999894e-001	9.570567e-008
2.445999999999894e-001	9.592681e-008
2.446999999999894e-001	9.614845e-008
2.447999999999894e-001	9.637056e-008
2.448999999999894e-001	9.659317e-008
2.449999999999893e-001	9.681627e-008
2.450999999999893e-001	9.703986e-008
2.451999999999893e-001	9.726394e-008
2.452999999999893e-001	9.748851e-008
2.453999999999893e-001	9.771358e-008
2.454999999999893e-001	9.793914e-008
2.455999999999893e-001	9.816520e-008
2.456999999999893e-001	9.839177e-008
2.457999999999893e-001	9.861882e-008
2.458999999999892e-001	9.884637e-008
2.459999999999892e-001	9.907443e-008
2.460999999999892e-001	9.930299e-008
2.461999999999892e-001	9.953204e-008
2.462999999999892e-001	9.976161e-008
2.463999999999892e-001	9.999167e-008
2.464999999999892e-001	1.002222e-007
2.465999999999892e-001	1.004533e-007
2.466999999999892e-001	1.006849e-007
2.467999999999891e-001	1.009170e-007
2.468999999999891e-001	1.011496e-007
2.469999999999891e-001	1.013827e-007
2.470999999999891e-001	1.016164e-007
2.471999999999891e-001	1.018505e-007
2.472999999999891e-001	1.020851e-007
2.473999999999891e-001	1.023203e-007
2.474999999999891e-001	1.025560e-007
2.475999999999891e-001	1.027922e-007
2.476999999999890e-001	1.030289e-007
2.477999999999890e-001	1.032662e-007
2.478999999999890e-001	1.035039e-007
2.479999999999890e-001	1.037422e-007
2.480999999999890e-001	1.039810e-007
2.481999999999890e-001	1.042203e-007
2.482999999999890e-001	1.044602e-007
2.483999999999890e-001	1.047005e-007
2.484999999999890e-001	1.049414e-007
2.485999999999889e-001	1.051829e-007
2.486999999999889e-001	1.054248e-007
2.487999999999889e-001	1.056673e-007
2.488999999999889e-001	1.059103e-007
2.489999999999889e-001	1.061539e-007
2.490999999999889e-001	1.063980e-007
2.491999999999889e-001	1.066426e-007
2.492999999999889e-001	1.068877e-007
2.493999999999889e-001	1.071334e-007
2.494999999999888e-001	1.073796e-007
2.495999999999888e-001	1.076264e-007
2.496999999999888e-001	1.078737e-007
2.497999999999888e-001	1.081215e-007
2.498999999999888e-001	1.083699e-007
2.499999999999888e-001	1.086188e-007
2.500999999999888e-001	1.088683e-007
2.501999999999888e-001	1.091183e-007
2.502999999999888e-001	1.093689e-007
2.503999999999887e-001	1.096200e-007
2.504999999999887e-001	1.098716e-007
2.505999999999887e-001	1.101239e-007
2.506999999999887e-001	1.103766e-007
2.507999999999887e-001	1.106299e-007
2.508999999999887e-001	1.108838e-007
2.509999999999887e-001	1.111382e-007
2.510999999999887e-001	1.113931e-007
2.511999999999887e-001	1.116487e-007
2.512999999999886e-001	1.119048e-007
2.513999999999886e-001	1.121614e-007
2.514999999999886e-001	1.124186e-007
2.515999999999886e-001	1.126763e-007
2.516999999999886e-001	1.129347e-007
2.517999999999886e-001	1.131935e-007
2.518999999999886e-001	1.134530e-007
2.519999999999886e-001	1.137130e-007
2.520999999999886e-001	1.139736e-007
2.521999999999885e-001	1.142347e-007
2.522999999999885e-001	1.144964e-007
2.523999999999885e-001	1.147587e-007
2.524999999999885e-001	1.150215e-007
2.525999999999885e-001	1.152850e-007
2.526999999999885e-001	1.155490e-007
2.527999999999885e-001	1.158135e-007
2.528999999999885e-001	1.160787e-007
2.529999999999885e-001	1.163444e-007
2.530999999999885e-001	1.166107e-007
2.531999999999884e-001	1.168776e-007
2.532999999999884e-001	1.171450e-007
2.533999999999884e-001	1.174130e-007
2.534999999999884e-001	1.176817e-007
2.535999999999884e-001	1.179509e-007
2.536999999999884e-001	1.182206e-007
2.537999999999884e-001	1.184910e-007
2.538999999999884e-001	1.187620e-007
2.539999999999884e-001	1.190335e-007
2.540999999999883e-001	1.193056e-007
2.541999999999883e-001	1.195784e-007
2.542999999999883e-001	1.198517e-007
2.543999999999883e-001	1.201256e-007
2.544999999999883e-001	1.204001e-007
2.545999999999883e-001	1.206752e-007
2.546999999999883e-001	1.209509e-007
2.547999999999883e-001	1.212271e-007
2.548999999999883e-001	1.215040e-007
2.549999999999882e-001	1.217815e-007
2.550999999999882e-001	1.220596e-007
2.551999999999882e-001	1.223383e-007
2.552999999999882e-001	1.226176e-007
2.553999999999882e-001	1.228975e-007
2.554999999999882e-001	1.231780e-007
2.555999999999882e-001	1.234591e-007
2.556999999999882e-001	1.237408e-007
2.557999999999882e-001	1.240231e-007
2.558999999999881e-001	1.243060e-007
2.559999999999881e-001	1.245896e-007
2.560999999999881e-001	1.248737e-007
2.561999999999881e-001	1.251585e-007
2.562999999999881e-001	1.254439e-007
2.563999999999881e-001	1.257299e-007
2.564999999999881e-001	1.260165e-007
2.565999999999881e-001	1.263038e-007
2.566999999999881e-001	1.265916e-007
2.567999999999880e-001	1.268801e-007
2.568999999999880e-001	1.271692e-007
2.569999999999880e-001	1.274589e-007
2.570999999999880e-001	1.277493e-007
2.571999999999880e-001	1.280402e-007
2.572999999999880e-001	1.283318e-007
2.573999999999880e-001	1.286241e-007
2.574999999999880e-001	1.289169e-007
2.575999999999880e-001	1.292104e-007
2.576999999999879e-001	1.295045e-007
2.577999999999879e-001	1.297993e-007
2.578999999999879e-001	1.300947e-007
2.579999999999879e-001	1.303907e-007
2.580999999999879e-001	1.306874e-007
2.581999999999879e-001	1.309847e-007
2.582999999999879e-001	1.312826e-007
2.583999999999879e-001	1.315812e-007
2.584999999999879e-001	1.318804e-007
2.585999999999878e-001	1.321803e-007
2.586999999999878e-001	1.324808e-007
2.587999999999878e-001	1.327820e-007
2.588999999999878e-001	1.330838e-007
2.589999999999878e-001	1.333862e-007
2.590999999999878e-001	1.336893e-007
2.591999999999878e-001	1.339931e-007
2.592999999999878e-001	1.342975e-007
2.593999999999878e-001	1.346025e-007
2.594999999999877e-001	1.349083e-007
2.595999999999877e-001	1.352146e-007
2.596999999999877e-001	1.355217e-007
2.597999999999877e-001	1.358293e-007
2.598999999999877e-001	1.361377e-007
2.599999999999877e-001	1.364467e-007
2.600999999999877e-001	1.367564e-007
2.601999999999877e-001	1.370667e-007
2.602999999999877e-001	1.373777e-007
2.603999999999876e-001	1.376894e-007
2.604999999999876e-001	1.380017e-007
2.605999999999876e-001	1.383147e-007
2.606999999999876e-001	1.386284e-007
2.607999999999876e-001	1.389427e-007
2.608999999999876e-001	1.392577e-007
2.609999999999876e-001	1.395734e-007
2.610999999999876e-001	1.398897e-007
2.611999999999876e-001	1.402068e-007
2.612999999999875e-001	1.405245e-007
2.613999999999875e-001	1.408429e-007
2.614999999999875e-001	1.411620e-007
2.615999999999875e-001	1.414817e-007
2.616999999999875e-001	1.418022e-007
2.617999999999875e-001	1.421233e-007
2.618999999999875e-001	1.424451e-007
2.619999999999875e-001	1.427676e-007
2.620999999999875e-001	1.430908e-007
2.621999999999874e-001	1.434147e-007
2.622999999999874e-001	1.437392e-007
2.623999999999874e-001	1.440645e-007
2.624999999999874e-001	1.443905e-007
2.625999999999874e-001	1.447171e-007
2.626999999999874e-001	1.450445e-007
2.627999999999874e-001	1.453725e-007
2.628999999999874e-001	1.457012e-007
2.629999999999874e-001	1.460307e-007
2.630999999999873e-001	1.463608e-007
2.631999999999873e-001	1.466917e-007
2.632999999999873e-001	1.470232e-007
2.633999999999873e-001	1.473555e-007
2.634999999999873e-001	1.476884e-007
2.635999999999873e-001	1.480221e-007
2.636999999999873e-001	1.483565e-007
2.637999999999873e-001	1.486916e-007
2.638999999999873e-001	1.490274e-007
2.639999999999872e-001	1.493639e-007
